timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548121168723,9152,7014,8941,14567,3912,6728,22762,17238,1,2,1548121167728.0,0.995,1070.54,295.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121169747,1829,1556,3117,9043,852,1613,295278,12741,1,2,1548121168723.0,1.024,1071.564,300.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121170690,12599,7207,16931,37573,8995,8859,158210,37681,1,2,1548121169747.0,0.943,1072.507,300.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121171710,18978,64038,20718,98700,7892,13788,2188238,311786,1,2,1548121170690.0,1.02,1073.527,300.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121172691,69963,200540,158664,108967,18922,18766,1633732,579334,1,2,1548121171710.0,0.981,1074.508,300.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121173696,6407,4645,1642,2675,354,556,671035,30460,1,2,1548121172691.0,1.005,1075.513,300.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121174676,4466,29426,8303,8784,5988,8682,119290,33954,1,2,1548121173696.0,0.98,1076.493,300.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121175694,12842,32689,6920,17200,2007,2240,514204,44206,1,2,1548121174676.0,1.018,1077.511,305.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121176663,1792,3269,1116,2109,910,887,124033,9769,1,2,1548121175694.0,0.969,1078.48,305.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121177660,24336,38977,31441,12664,6938,14113,590240,92556,1,2,1548121176663.0,0.997,1079.477,305.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121178668,4950,7317,2774,5412,1086,3894,196880,73069,1,2,1548121177660.0,1.008,1080.485,305.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121179646,50158,47092,34469,50891,14619,19306,298692,538215,1,2,1548121178668.0,0.978,1081.463,305.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121180667,9155,3171,2879,7122,1553,2833,812720,44948,1,2,1548121179646.0,1.021,1082.484,305.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121181695,20967,30308,3905,9969,2356,1578,259134,80035,1,2,1548121180667.0,1.028,1083.512,310.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121182632,1530,5479,3950,6499,4760,4103,184836,29526,1,2,1548121181695.0,0.937,1084.449,310.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121183633,4647,30582,6840,7449,3750,9042,85852,15776,1,2,1548121182632.0,1.001,1085.45,310.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121184636,5424,41876,4752,10411,1917,1835,201079,90104,1,2,1548121183633.0,1.003,1086.453,310.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121185621,12762,19960,12066,20854,10282,6739,424406,83526,1,2,1548121184636.0,0.985,1087.438,310.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121186620,30842,12421,21457,17805,6084,4354,46896,29033,1,2,1548121185621.0,0.999,1088.437,310.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121187621,1742,3413,2567,1642,761,529,340757,16323,1,2,1548121186620.0,1.001,1089.438,315.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121188604,40770,42469,6965,24815,9171,9890,195976,75892,1,2,1548121187621.0,0.983,1090.421,315.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121189615,13562,24738,11081,12676,7908,10069,36453,6621,1,2,1548121188604.0,1.011,1091.432,315.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121190594,3315,6465,13084,26806,7591,10200,16948,22676,1,2,1548121189615.0,0.979,1092.411,315.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121191605,6815,10003,7153,11682,6828,2391,32731,29254,1,2,1548121190594.0,1.011,1093.422,315.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121192607,7006,7821,5460,15367,1583,2832,182747,54304,1,2,1548121191605.0,1.002,1094.424,315.0,3.667,3.333,1.333,1.0,1.333,1.0
1548121193574,19604,4554,7153,12875,4447,9108,91136,13529,1,2,1548121192607.0,0.967,1095.391,320.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121194615,29877,56224,10251,29509,2315,4328,190923,147398,1,2,1548121193574.0,1.041,1096.432,320.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121195574,1485,942,1726,1481,899,2617,13300,4814,1,2,1548121194615.0,0.959,1097.391,320.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121196562,24555,14922,10667,9282,4567,10880,30543,5895,1,2,1548121195574.0,0.988,1098.379,320.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121197559,7314,8904,4082,3004,1530,3608,144527,22556,1,2,1548121196562.0,0.997,1099.376,320.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121198561,31645,5499,13781,25948,4638,14905,40783,44697,1,2,1548121197559.0,1.002,1100.378,320.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121199589,11777,54964,7348,12986,15551,15918,158606,144534,1,2,1548121198561.0,1.028,1101.406,325.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121200551,23130,50787,26179,41268,7788,17687,327172,125689,1,2,1548121199589.0,0.962,1102.368,325.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121201578,18107,8971,19658,7020,2112,5797,761491,144337,1,2,1548121200551.0,1.027,1103.395,325.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121202538,10709,17777,7162,4482,1581,9010,603273,72872,1,2,1548121201578.0,0.96,1104.355,325.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121203554,42565,28921,10490,66503,15253,14429,1959502,179496,1,2,1548121202538.0,1.016,1105.371,325.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121204532,18336,15770,7047,12967,4957,6740,11612,14241,1,2,1548121203554.0,0.978,1106.349,325.0,3.333,3.333,1.333,1.0,1.333,1.0
1548121205518,44516,61110,28500,22631,5310,6159,261158,189198,1,2,1548121204532.0,0.986,1107.335,330.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121206519,26770,8046,12973,11245,6943,13922,175510,107070,1,2,1548121205518.0,1.001,1108.336,330.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121207534,58636,30700,24654,61034,7061,6675,449482,227284,1,2,1548121206519.0,1.015,1109.351,330.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121208501,8201,6210,4852,4138,1271,4741,86861,2926,1,2,1548121207534.0,0.967,1110.318,330.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121209503,531,1713,1396,1700,148,249,91414,8913,1,2,1548121208501.0,1.002,1111.32,330.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121210486,4602,2630,3843,6437,4768,2850,27247,10753,1,2,1548121209503.0,0.983,1112.303,330.0,3.667,3.333,1.333,1.0,1.667,1.0
1548121211509,7371,30770,8571,13790,7295,7973,1864579,45304,1,2,1548121210486.0,1.023,1113.326,335.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121212510,18169,14560,14475,14207,7356,4352,947657,195759,1,2,1548121211509.0,1.001,1114.327,335.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121213487,7164,49407,25742,14695,5743,9516,142983,89225,1,2,1548121212510.0,0.977,1115.304,335.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121214475,7256,6655,4804,5658,2280,1784,37111,30722,1,2,1548121213487.0,0.988,1116.292,335.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121215496,12336,19277,8201,11140,9008,12954,227462,123877,1,2,1548121214475.0,1.021,1117.313,335.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121216458,14166,19294,19663,17235,10924,9374,177097,15469,1,2,1548121215496.0,0.962,1118.275,335.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121217463,4434,8683,8399,11206,2675,1833,305684,27967,1,2,1548121216458.0,1.005,1119.28,340.0,3.333,3.333,1.333,1.0,2.0,1.0
1548121218462,28658,17885,11012,28120,7794,8356,209545,24964,1,2,1548121217463.0,0.999,1120.279,340.0,3.333,3.333,1.333,1.0,2.0,1.0
1548121219459,1064,4731,7184,2898,1640,3257,77899,21882,1,2,1548121218462.0,0.997,1121.276,340.0,3.333,3.333,1.333,1.0,2.0,1.0
1548121220461,3982,5807,7383,6561,1966,1287,116249,19392,1,2,1548121219459.0,1.002,1122.278,340.0,3.333,3.333,1.333,1.0,2.0,1.0
1548121221469,17724,33913,8338,17239,10568,14048,79604,83385,1,2,1548121220461.0,1.008,1123.286,340.0,3.333,3.333,1.333,1.0,2.0,1.0
1548121222428,34072,3732,16072,16953,4825,4064,675167,177290,1,2,1548121221469.0,0.959,1124.245,340.0,3.333,3.333,1.333,1.0,2.0,1.0
1548121223430,6112,11000,10471,12291,5735,8745,83892,21427,1,2,1548121222428.0,1.002,1125.247,345.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121224434,19438,155902,9312,39320,9876,5926,1643178,662906,1,2,1548121223430.0,1.004,1126.251,345.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121225435,2006,3716,2291,4064,1022,2455,167587,36206,1,2,1548121224434.0,1.001,1127.252,345.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121226416,8800,22060,12058,6575,14963,6627,17530,37443,1,2,1548121225435.0,0.981,1128.233,345.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121227420,13068,29886,18707,7162,2476,7666,65059,23023,1,2,1548121226416.0,1.004,1129.237,345.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121228399,21923,4030,7481,9485,5081,3984,11114,23106,1,2,1548121227420.0,0.979,1130.216,345.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121229418,3417,4553,6206,7577,2179,1372,123577,39455,1,2,1548121228399.0,1.019,1131.235,350.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121230388,12225,18492,11323,13942,4184,11429,3795,28393,1,2,1548121229418.0,0.97,1132.205,350.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121231384,11824,3061,3001,14106,627,1077,293168,21647,1,2,1548121230388.0,0.996,1133.201,350.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121232405,12326,8696,10558,5706,8159,6738,23008,26397,1,2,1548121231384.0,1.021,1134.222,350.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121233370,20439,20527,10778,7819,5484,4428,33058,20933,1,2,1548121232405.0,0.965,1135.187,350.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121234381,123193,75475,64069,74520,13187,12756,1432346,226083,1,2,1548121233370.0,1.011,1136.198,350.0,3.0,3.333,1.333,1.0,1.333,1.0
1548121235374,11819,14525,6713,11334,2153,3398,1459217,108909,1,2,1548121234381.0,0.993,1137.191,355.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121236380,12593,95684,22469,10440,5638,11503,434376,225600,1,2,1548121235374.0,1.006,1138.197,355.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121237354,761,3384,2703,7746,2073,1575,106749,12206,1,2,1548121236380.0,0.974,1139.171,355.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121238375,10699,52029,22324,25461,8214,19142,1097614,319539,1,2,1548121237354.0,1.021,1140.192,355.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121239350,3201,1066,3326,4422,1761,3711,68999,7635,1,2,1548121238375.0,0.975,1141.167,355.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121240341,14523,4710,11863,17376,2517,5269,24927,30137,1,2,1548121239350.0,0.991,1142.158,355.0,3.333,3.333,1.333,1.0,1.667,1.0
1548121241343,15877,15431,11322,7093,3865,7044,84989,239891,1,2,1548121240341.0,1.002,1143.16,360.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121242342,7264,3509,3537,8906,2767,3434,18072,29392,1,2,1548121241343.0,0.999,1144.159,360.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121243329,18044,6419,12362,13228,3044,8620,11065,4890,1,2,1548121242342.0,0.987,1145.146,360.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121244349,7165,2249,4346,10199,1675,4551,43428,16173,1,2,1548121243329.0,1.02,1146.166,360.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121245311,10544,16989,3381,7260,1134,864,113736,85293,1,2,1548121244349.0,0.962,1147.128,360.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121246330,21668,31824,24010,50641,4528,18857,179821,41243,1,2,1548121245311.0,1.019,1148.147,360.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121247323,25452,21691,15731,12844,1150,1396,457125,45594,1,2,1548121246330.0,0.993,1149.14,365.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121248315,5410,16548,9526,14522,1605,2953,768748,125182,1,2,1548121247323.0,0.992,1150.132,365.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121249300,10957,22841,11695,6039,7868,13721,231394,6399,1,2,1548121248315.0,0.985,1151.117,365.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121250299,6790,735,1978,3361,1465,2105,20748,9490,1,2,1548121249300.0,0.999,1152.116,365.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121251282,17157,16685,6344,13102,1091,3717,321138,92006,1,2,1548121250299.0,0.983,1153.099,365.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121252284,69079,3772,12839,49182,7811,7065,587707,243955,1,2,1548121251282.0,1.002,1154.101,365.0,3.333,3.0,1.333,1.0,1.667,1.0
1548121253285,13662,6438,4511,6040,569,3173,301383,111874,1,2,1548121252284.0,1.001,1155.102,370.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121254274,17872,10240,4831,12631,2693,4592,317932,31563,1,2,1548121253285.0,0.989,1156.091,370.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121255269,20524,27993,5467,11936,2195,7478,646483,25510,1,2,1548121254274.0,0.995,1157.086,370.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121256254,7326,6680,2731,5414,282,1370,464640,103187,1,2,1548121255269.0,0.985,1158.071,370.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121257278,12609,7094,14555,31010,4871,8755,33432,23250,1,2,1548121256254.0,1.024,1159.095,370.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121258257,12055,41622,10548,5038,2522,6343,53634,66905,1,2,1548121257278.0,0.979,1160.074,370.0,3.333,3.333,1.0,1.0,1.667,1.0
1548121259241,16975,7554,6301,7143,3516,4286,814625,114218,1,2,1548121258257.0,0.984,1161.058,375.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121260244,43875,13410,21409,31062,2318,3448,335220,73692,1,2,1548121259241.0,1.003,1162.061,375.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121261260,2177,36990,11999,10110,6627,7225,29516,6814,1,2,1548121260244.0,1.016,1163.077,375.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121262248,4378,12977,1691,7272,729,551,145456,27934,1,2,1548121261260.0,0.988,1164.065,375.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121263264,8703,12932,7353,7597,2202,5381,849640,44094,1,2,1548121262248.0,1.016,1165.081,375.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121264228,10712,13175,5141,3836,3132,4441,209402,105794,1,2,1548121263264.0,0.964,1166.045,375.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121265228,7716,3380,10013,15487,7499,12457,38861,17617,1,2,1548121264228.0,1.0,1167.045,380.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121266233,1867,1061,621,2496,186,421,113886,8352,1,2,1548121265228.0,1.005,1168.05,380.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121267214,8001,3983,2798,1956,2639,1594,233470,37828,1,2,1548121266233.0,0.981,1169.031,380.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121268219,15109,7625,9452,9952,2559,8832,21335,18229,1,2,1548121267214.0,1.005,1170.036,380.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121269214,21149,10955,4336,9718,1857,1894,47423,39905,1,2,1548121268219.0,0.995,1171.031,380.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121270194,8646,13569,15635,21967,5182,5094,878840,80541,1,2,1548121269214.0,0.98,1172.011,380.0,3.0,3.0,1.0,1.333,1.333,1.333
1548121271209,6956,19832,30977,36383,10408,16013,560450,49736,1,2,1548121270194.0,1.015,1173.026,385.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121272187,10465,64019,16725,30303,4938,4099,142241,80539,1,2,1548121271209.0,0.978,1174.004,385.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121273165,8678,7893,13947,21435,6620,10812,806218,42828,1,2,1548121272187.0,0.978,1174.982,385.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121274183,12222,19255,9402,8491,6325,11227,765776,136970,1,2,1548121273165.0,1.018,1176.0,385.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121275178,19215,42619,14153,10510,3012,7022,1621469,164649,1,2,1548121274183.0,0.995,1176.995,385.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121276170,15363,13542,14040,10082,7903,13125,70101,50561,1,2,1548121275178.0,0.992,1177.987,385.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121277152,25553,13886,17747,16966,9131,6421,160325,51266,1,2,1548121276170.0,0.982,1178.969,390.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121278155,18589,47915,7279,21465,12569,15456,1235085,199333,1,2,1548121277152.0,1.003,1179.972,390.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121279138,10608,12845,5026,3742,2526,1452,489043,93404,1,2,1548121278155.0,0.983,1180.955,390.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121280165,50879,40951,27093,11768,12236,22783,1130516,82664,1,2,1548121279138.0,1.027,1181.982,390.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121281147,43821,120368,41811,60862,5664,29750,332926,95814,1,2,1548121280165.0,0.982,1182.964,390.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121282124,2813,730,1364,3214,212,1092,185192,13630,1,2,1548121281147.0,0.977,1183.941,390.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121283135,6580,36388,41524,15402,3611,9493,46933,43662,1,2,1548121282124.0,1.011,1184.952,395.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121284148,17823,46298,21705,26283,5461,15763,1640520,164401,1,2,1548121283135.0,1.013,1185.965,395.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121285131,4057,1209,2392,2362,452,849,152421,22220,1,2,1548121284148.0,0.983,1186.948,395.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121286126,7696,31092,15077,20723,9201,11006,833618,128808,1,2,1548121285131.0,0.995,1187.943,395.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121287125,9984,30194,15596,30782,5658,13787,264670,169735,1,2,1548121286126.0,0.999,1188.942,395.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121288112,17475,1923,12182,7655,1220,2367,200406,90023,1,2,1548121287125.0,0.987,1189.929,395.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121289093,67689,58737,31733,47133,14155,45370,1177127,178343,1,2,1548121288112.0,0.981,1190.91,395.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121290151,18709,31749,8689,13613,6137,12152,1666046,291643,1,2,1548121289093.0,1.058,1191.968,400.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121291082,38406,96280,32336,112550,40771,34086,2041787,825839,1,2,1548121290151.0,0.931,1192.899,400.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121292080,4611,1187,1184,4114,873,2018,243319,7866,1,2,1548121291082.0,0.998,1193.897,400.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121293080,21381,15612,14593,18647,1680,5053,794864,145094,1,2,1548121292080.0,1.0,1194.897,400.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121294064,6795,36780,18534,3520,5237,3793,88563,46951,1,2,1548121293080.0,0.984,1195.881,400.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121295083,10075,53729,4644,10416,2561,4543,630293,65616,1,2,1548121294064.0,1.019,1196.9,400.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121296053,11787,6214,4905,4908,430,1095,234912,4407,1,2,1548121295083.0,0.97,1197.87,405.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121297073,2513,14060,8581,4753,1578,1789,256694,40335,1,2,1548121296053.0,1.02,1198.89,405.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121298051,26890,153304,47750,24667,9890,29894,1244441,155716,1,2,1548121297073.0,0.978,1199.868,405.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121299034,128115,191566,15757,26794,20854,7031,1881826,152603,1,2,1548121298051.0,0.983,1200.851,405.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121300054,2768,8335,2338,7452,628,3148,211693,19053,1,2,1548121299034.0,1.02,1201.871,405.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121301037,46844,32987,70753,30700,9824,22587,1432386,56159,1,2,1548121300054.0,0.983,1202.854,405.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121302022,4967,3368,2987,3169,1505,3310,992686,12006,1,2,1548121301037.0,0.985,1203.839,410.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121303022,5686,6731,3386,9284,983,3493,301829,9651,1,2,1548121302022.0,1.0,1204.839,410.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121304038,47542,59069,22522,20081,5269,18418,1426957,224253,1,2,1548121303022.0,1.016,1205.855,410.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121305021,20460,36870,16146,5259,6809,6762,41744,8058,1,2,1548121304038.0,0.983,1206.838,410.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121306024,7138,11935,7883,12512,1909,4884,691465,11178,1,2,1548121305021.0,1.003,1207.841,410.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121307011,9070,6390,10320,14891,3920,2119,833267,95563,1,2,1548121306024.0,0.987,1208.828,410.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121307995,18077,115081,121675,64163,60628,65173,511825,470307,1,2,1548121307011.0,0.984,1209.812,415.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121308993,25526,177609,25554,286624,10656,16461,401123,113263,1,2,1548121307995.0,0.998,1210.81,415.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121310033,13940,48427,18152,11403,5053,11533,809584,240148,1,2,1548121308993.0,1.04,1211.85,415.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121310977,21407,30393,41779,42720,11968,20161,3261347,819278,1,2,1548121310033.0,0.944,1212.794,415.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121311978,26722,79768,26535,68822,14780,12965,773674,112667,1,2,1548121310977.0,1.001,1213.795,415.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121312980,23997,15051,5278,2713,2624,3190,72608,39771,1,2,1548121311978.0,1.002,1214.797,415.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121313967,43078,100834,29691,22433,6992,8063,791668,108536,1,2,1548121312980.0,0.987,1215.784,420.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121314983,67458,119014,54036,36408,15103,18914,1109131,447517,1,2,1548121313967.0,1.016,1216.8,420.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121315963,20973,10187,11920,12435,8130,9942,1148325,58324,1,2,1548121314983.0,0.98,1217.78,420.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121316963,70279,11011,17801,31010,8346,10260,390154,124154,1,2,1548121315963.0,1.0,1218.78,420.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121317954,16778,18968,7997,14293,10171,13488,113103,57347,1,2,1548121316963.0,0.991,1219.771,420.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121318949,13003,21424,11347,34661,8097,5609,1011637,80945,1,2,1548121317954.0,0.995,1220.766,420.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121319932,74126,139970,98556,206004,43894,64890,1526835,302423,1,2,1548121318949.0,0.983,1221.749,425.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121320938,90776,33135,42504,33520,10164,10470,1531164,88429,1,2,1548121319932.0,1.006,1222.755,425.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121321927,20807,29844,6126,34323,5577,4446,490329,110579,1,2,1548121320938.0,0.989,1223.744,425.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121322935,6265,5545,2454,3281,1054,2067,230318,43330,1,2,1548121321927.0,1.008,1224.752,425.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121323923,23660,47151,25084,50966,6917,11671,228219,96225,1,2,1548121322935.0,0.988,1225.74,425.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121324906,35440,84513,13278,20026,7168,10815,1193906,68572,1,2,1548121323923.0,0.983,1226.723,425.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121325911,41182,33234,21141,29459,9874,9353,1099206,44184,1,2,1548121324906.0,1.005,1227.728,430.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121326908,25347,96378,110844,104758,32068,77264,1968547,228735,1,2,1548121325911.0,0.997,1228.725,430.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121327908,5362,3942,4398,7732,2043,2825,172098,28856,1,2,1548121326908.0,1.0,1229.725,430.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121328892,14318,9536,29905,19087,6877,8928,2165982,274654,1,2,1548121327908.0,0.984,1230.709,430.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121329891,140151,438040,156273,461382,60050,132315,709662,972960,1,2,1548121328892.0,0.999,1231.708,430.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121330874,10112,83096,18922,88495,24529,40832,1688730,458287,1,2,1548121329891.0,0.983,1232.691,430.0,3.0,3.333,1.0,1.0,1.333,1.0
1548121331900,39936,58721,11812,16922,5415,7019,2014663,333776,1,2,1548121330874.0,1.026,1233.717,435.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121332859,28190,31226,16985,39324,6429,18030,1236438,139185,1,2,1548121331900.0,0.959,1234.676,435.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121333862,31853,31864,27312,19546,5750,6415,412472,92657,1,2,1548121332859.0,1.003,1235.679,435.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121334870,29429,24718,27377,70052,16215,29488,323666,134391,1,2,1548121333862.0,1.008,1236.687,435.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121335871,13562,58648,33216,45763,17713,30859,968684,104125,1,2,1548121334870.0,1.001,1237.688,435.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121336857,180977,153155,152137,114754,112245,150602,1533373,1405352,1,2,1548121335871.0,0.986,1238.674,435.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121337845,3869,2984,2514,5830,2044,3657,188406,25225,1,2,1548121336857.0,0.988,1239.662,440.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121338856,158001,97516,93688,141030,17981,40489,1286187,261570,1,2,1548121337845.0,1.011,1240.673,440.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121339853,19812,8472,16069,6658,6363,5310,218906,101883,1,2,1548121338856.0,0.997,1241.67,440.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121340834,27031,12664,10796,9004,3914,6258,368617,55250,1,2,1548121339853.0,0.981,1242.651,440.0,3.0,3.0,1.0,1.0,1.333,1.0
1548121341833,15265,47201,43734,25983,9158,13621,1021641,221469,1,2,1548121340834.0,0.999,1243.65,440.0,3.0,3.0,1.0,1.0,1.333,1.0
