results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime
0.73513913, so we can think of all the examples such as States bringing people from South America now they're dying that to and the reality European Refugee crisis which now is bringing a lot of terrorism and fights within the state of Europe as I mean not a lot but then there's still help me it's increased from the form,0.91283858,317.700s,317.100s,so,6,en-us,338.165084s
0.73513913,,0.91283858,318.100s,318s,we,6,en-us,338.165084s
0.73513913,,0.91283858,318.200s,318.100s,can,6,en-us,338.165084s
0.73513913,,0.91283858,318.400s,318.200s,think,6,en-us,338.165084s
0.73513913,,0.91283858,318.500s,318.400s,of,6,en-us,338.165084s
0.73513913,,0.91283858,318.600s,318.500s,all,6,en-us,338.165084s
0.73513913,,0.91283858,318.700s,318.600s,the,6,en-us,338.165084s
0.73513913,,0.91283858,319.300s,318.700s,examples,6,en-us,338.165084s
0.73513913,,0.91283858,319.600s,319.300s,such,6,en-us,338.165084s
0.73513913,,0.91283858,320s,319.600s,as,6,en-us,338.165084s
0.73513913,,0.64708966,320.300s,320s,States,6,en-us,338.165084s
0.73513913,,0.69830126,321s,320.300s,bringing,6,en-us,338.165084s
0.73513913,,0.56713206,321.700s,321.400s,people,6,en-us,338.165084s
0.73513913,,0.45228973,321.900s,321.700s,from,6,en-us,338.165084s
0.73513913,,0.75613266,322.200s,321.900s,South,6,en-us,338.165084s
0.73513913,,0.69991779,322.800s,322.200s,America,6,en-us,338.165084s
0.73513913,,0.91283858,323s,322.800s,now,6,en-us,338.165084s
0.73513913,,0.69681138,323.300s,323s,they're,6,en-us,338.165084s
0.73513913,,0.39423844,323.600s,323.300s,dying,6,en-us,338.165084s
0.73513913,,0.50381446,323.800s,323.600s,that,6,en-us,338.165084s
0.73513913,,0.41570434,324.200s,323.800s,to,6,en-us,338.165084s
0.73513913,,0.91283858,324.800s,324.700s,and,6,en-us,338.165084s
0.73513913,,0.39485028,324.900s,324.800s,the,6,en-us,338.165084s
0.73513913,,0.59528244,325.600s,324.900s,reality,6,en-us,338.165084s
0.73513913,,0.91283858,326.100s,325.600s,European,6,en-us,338.165084s
0.73513913,,0.91283858,326.500s,326.100s,Refugee,6,en-us,338.165084s
0.73513913,,0.69450033,327.200s,326.500s,crisis,6,en-us,338.165084s
0.73513913,,0.74605012,327.800s,327.500s,which,6,en-us,338.165084s
0.73513913,,0.91283858,328s,327.800s,now,6,en-us,338.165084s
0.73513913,,0.91283858,328.200s,328s,is,6,en-us,338.165084s
0.73513913,,0.72194093,328.600s,328.200s,bringing,6,en-us,338.165084s
0.73513913,,0.91283858,328.600s,328.600s,a,6,en-us,338.165084s
0.73513913,,0.35673013,328.900s,328.600s,lot,6,en-us,338.165084s
0.73513913,,0.52839047,329.100s,328.900s,of,6,en-us,338.165084s
0.73513913,,0.72571146,329.900s,329.100s,terrorism,6,en-us,338.165084s
0.73513913,,0.67365867,330.400s,330.100s,and,6,en-us,338.165084s
0.73513913,,0.69210726,331s,330.400s,fights,6,en-us,338.165084s
0.73513913,,0.71248484,331.300s,331s,within,6,en-us,338.165084s
0.73513913,,0.52839053,331.600s,331.300s,the,6,en-us,338.165084s
0.73513913,,0.79745334,332.100s,331.700s,state,6,en-us,338.165084s
0.73513913,,0.4722465,332.300s,332.100s,of,6,en-us,338.165084s
0.73513913,,0.91283858,332.700s,332.300s,Europe,6,en-us,338.165084s
0.73513913,,0.72678298,333.700s,333.500s,as,6,en-us,338.165084s
0.73513913,,0.91283858,333.700s,333.700s,I,6,en-us,338.165084s
0.73513913,,0.7045697,334s,333.700s,mean,6,en-us,338.165084s
0.73513913,,0.91283858,334.200s,334s,not,6,en-us,338.165084s
0.73513913,,0.91283858,334.300s,334.200s,a,6,en-us,338.165084s
0.73513913,,0.36860377,334.500s,334.300s,lot,6,en-us,338.165084s
0.73513913,,0.71209574,334.700s,334.500s,but,6,en-us,338.165084s
0.73513913,,0.70110959,335.100s,334.700s,then,6,en-us,338.165084s
0.73513913,,0.76217496,335.400s,335.100s,there's,6,en-us,338.165084s
0.73513913,,0.56598347,335.700s,335.400s,still,6,en-us,338.165084s
0.73513913,,0.75072342,335.900s,335.700s,help,6,en-us,338.165084s
0.73513913,,0.36985663,336.200s,335.900s,me,6,en-us,338.165084s
0.73513913,,0.91283858,336.700s,336.400s,it's,6,en-us,338.165084s
0.73513913,,0.83780128,337.200s,336.700s,increased,6,en-us,338.165084s
0.73513913,,0.71248484,337.300s,337.200s,from,6,en-us,338.165084s
0.73513913,,0.69450033,337.500s,337.300s,the,6,en-us,338.165084s
0.73513913,,0.91283858,337.800s,337.500s,form,6,en-us,338.165084s
0.72480339, so we could think of other examples such as this States bringing in people from South America now they're powering that to and then we have the European Refugee crisis which now is bringing a lot of terrorism and fights within the state of Europe as I mean not a lot about them is still happening it's increased from before,0.91283858,317.700s,317s,so,6,en-us,338.205173s
0.72480339,,0.91283858,318.100s,318s,we,6,en-us,338.205173s
0.72480339,,0.91283858,318.200s,318.100s,could,6,en-us,338.205173s
0.72480339,,0.91283858,318.400s,318.200s,think,6,en-us,338.205173s
0.72480339,,0.91283858,318.500s,318.400s,of,6,en-us,338.205173s
0.72480339,,0.74036688,318.700s,318.500s,other,6,en-us,338.205173s
0.72480339,,0.86936647,319.300s,318.700s,examples,6,en-us,338.205173s
0.72480339,,0.91260505,319.600s,319.300s,such,6,en-us,338.205173s
0.72480339,,0.85603517,319.800s,319.600s,as,6,en-us,338.205173s
0.72480339,,0.57882565,319.900s,319.800s,this,6,en-us,338.205173s
0.72480339,,0.4722181,320.300s,319.900s,States,6,en-us,338.205173s
0.72480339,,0.71166706,320.700s,320.300s,bringing,6,en-us,338.205173s
0.72480339,,0.91283858,320.800s,320.700s,in,6,en-us,338.205173s
0.72480339,,0.6308319,321.700s,321.300s,people,6,en-us,338.205173s
0.72480339,,0.59676224,321.900s,321.700s,from,6,en-us,338.205173s
0.72480339,,0.91283858,322.200s,321.900s,South,6,en-us,338.205173s
0.72480339,,0.72349888,322.800s,322.200s,America,6,en-us,338.205173s
0.72480339,,0.91283858,323s,322.800s,now,6,en-us,338.205173s
0.72480339,,0.91283858,323.200s,323s,they're,6,en-us,338.205173s
0.72480339,,0.91283858,323.600s,323.200s,powering,6,en-us,338.205173s
0.72480339,,0.70821029,323.800s,323.600s,that,6,en-us,338.205173s
0.72480339,,0.3502768,324.200s,323.800s,to,6,en-us,338.205173s
0.72480339,,0.91283858,324.800s,324.700s,and,6,en-us,338.205173s
0.72480339,,0.3930853,324.900s,324.800s,then,6,en-us,338.205173s
0.72480339,,0.5617848,325s,324.900s,we,6,en-us,338.205173s
0.72480339,,0.4405323,325.400s,325s,have,6,en-us,338.205173s
0.72480339,,0.37021345,325.600s,325.400s,the,6,en-us,338.205173s
0.72480339,,0.47919482,326s,325.600s,European,6,en-us,338.205173s
0.72480339,,0.91283858,326.500s,326s,Refugee,6,en-us,338.205173s
0.72480339,,0.70349556,327.200s,326.500s,crisis,6,en-us,338.205173s
0.72480339,,0.74475795,327.800s,327.500s,which,6,en-us,338.205173s
0.72480339,,0.74160534,328s,327.800s,now,6,en-us,338.205173s
0.72480339,,0.91283858,328.200s,328s,is,6,en-us,338.205173s
0.72480339,,0.77073938,328.500s,328.200s,bringing,6,en-us,338.205173s
0.72480339,,0.91283858,328.600s,328.500s,a,6,en-us,338.205173s
0.72480339,,0.34842625,328.900s,328.600s,lot,6,en-us,338.205173s
0.72480339,,0.62118769,329.100s,328.900s,of,6,en-us,338.205173s
0.72480339,,0.72764486,329.900s,329.100s,terrorism,6,en-us,338.205173s
0.72480339,,0.69179147,330.400s,330.200s,and,6,en-us,338.205173s
0.72480339,,0.7152009,330.900s,330.400s,fights,6,en-us,338.205173s
0.72480339,,0.72252876,331.300s,331s,within,6,en-us,338.205173s
0.72480339,,0.56178486,331.700s,331.300s,the,6,en-us,338.205173s
0.72480339,,0.82098097,332.100s,331.700s,state,6,en-us,338.205173s
0.72480339,,0.5617848,332.300s,332.100s,of,6,en-us,338.205173s
0.72480339,,0.70823938,332.800s,332.300s,Europe,6,en-us,338.205173s
0.72480339,,0.73057681,333.700s,333.500s,as,6,en-us,338.205173s
0.72480339,,0.91283858,333.700s,333.700s,I,6,en-us,338.205173s
0.72480339,,0.71241856,334s,333.700s,mean,6,en-us,338.205173s
0.72480339,,0.91283858,334.200s,334s,not,6,en-us,338.205173s
0.72480339,,0.5617848,334.300s,334.200s,a,6,en-us,338.205173s
0.72480339,,0.44824886,334.400s,334.300s,lot,6,en-us,338.205173s
0.72480339,,0.74475795,334.700s,334.400s,about,6,en-us,338.205173s
0.72480339,,0.7034955,335s,334.700s,them,6,en-us,338.205173s
0.72480339,,0.58896339,335.500s,335.100s,is,6,en-us,338.205173s
0.72480339,,0.69179147,335.700s,335.500s,still,6,en-us,338.205173s
0.72480339,,0.61405945,336.200s,335.700s,happening,6,en-us,338.205173s
0.72480339,,0.91283858,336.700s,336.500s,it's,6,en-us,338.205173s
0.72480339,,0.91283858,337.200s,336.700s,increased,6,en-us,338.205173s
0.72480339,,0.70389646,337.300s,337.200s,from,6,en-us,338.205173s
0.72480339,,0.72148234,337.800s,337.300s,before,6,en-us,338.205173s
0.91186309, I would like to take them say the last part which is mostly the first construed the major blood I think the whole question of you humanitarian needs more about what you want to be as a country and what you want to represent as you go to more than adding and subtracting numbers of Economics I would say like for example so scary,0.91283858,343.700s,343.600s,I,5,en-us,372.182045s
0.91186309,,0.91283858,343.900s,343.700s,would,5,en-us,372.182045s
0.91186309,,0.91283858,344.400s,343.900s,like,5,en-us,372.182045s
0.91186309,,0.91283858,344.700s,344.400s,to,5,en-us,372.182045s
0.91186309,,0.91283858,345.100s,344.700s,take,5,en-us,372.182045s
0.91186309,,0.91283858,345.500s,345.100s,them,5,en-us,372.182045s
0.91186309,,0.91283858,346.100s,345.900s,say,5,en-us,372.182045s
0.91186309,,0.91283858,346.300s,346.100s,the,5,en-us,372.182045s
0.91186309,,0.91283858,346.600s,346.300s,last,5,en-us,372.182045s
0.91186309,,0.91283858,346.900s,346.600s,part,5,en-us,372.182045s
0.91186309,,0.91283858,347.200s,346.900s,which,5,en-us,372.182045s
0.91186309,,0.91283858,347.600s,347.200s,is,5,en-us,372.182045s
0.91186309,,0.91283858,348.300s,347.800s,mostly,5,en-us,372.182045s
0.91186309,,0.91283858,348.500s,348.300s,the,5,en-us,372.182045s
0.91186309,,0.91283858,349s,348.500s,first,5,en-us,372.182045s
0.91186309,,0.91283858,349.700s,349.100s,construed,5,en-us,372.182045s
0.91186309,,0.91283858,351.400s,351.300s,the,5,en-us,372.182045s
0.91186309,,0.91283858,351.800s,351.400s,major,5,en-us,372.182045s
0.91186309,,0.91283858,352.300s,351.800s,blood,5,en-us,372.182045s
0.91186309,,0.91283858,353.400s,353.300s,I,5,en-us,372.182045s
0.91186309,,0.91283858,353.700s,353.400s,think,5,en-us,372.182045s
0.91186309,,0.91283858,353.800s,353.700s,the,5,en-us,372.182045s
0.91186309,,0.91283858,354s,353.800s,whole,5,en-us,372.182045s
0.91186309,,0.91283858,354.400s,354s,question,5,en-us,372.182045s
0.91186309,,0.91283858,354.800s,354.400s,of,5,en-us,372.182045s
0.91186309,,0.91283858,355.300s,354.800s,you,5,en-us,372.182045s
0.91186309,,0.91283858,356.400s,355.700s,humanitarian,5,en-us,372.182045s
0.91186309,,0.91283858,356.600s,356.400s,needs,5,en-us,372.182045s
0.91186309,,0.91283858,356.900s,356.600s,more,5,en-us,372.182045s
0.91186309,,0.91283858,357.500s,356.900s,about,5,en-us,372.182045s
0.91186309,,0.91283858,357.900s,357.600s,what,5,en-us,372.182045s
0.91186309,,0.91283858,358.100s,357.900s,you,5,en-us,372.182045s
0.91186309,,0.91283858,358.800s,358.100s,want,5,en-us,372.182045s
0.91186309,,0.91283858,359s,358.900s,to,5,en-us,372.182045s
0.91186309,,0.91283858,359.500s,359s,be,5,en-us,372.182045s
0.91186309,,0.91283858,359.900s,359.700s,as,5,en-us,372.182045s
0.91186309,,0.91283858,360s,359.900s,a,5,en-us,372.182045s
0.91186309,,0.91283858,360.600s,360s,country,5,en-us,372.182045s
0.91186309,,0.91283858,360.800s,360.600s,and,5,en-us,372.182045s
0.91186309,,0.91283858,361s,360.800s,what,5,en-us,372.182045s
0.91186309,,0.91283858,361.100s,361s,you,5,en-us,372.182045s
0.91186309,,0.91283858,361.400s,361.100s,want,5,en-us,372.182045s
0.91186309,,0.91283858,361.500s,361.400s,to,5,en-us,372.182045s
0.91186309,,0.91283858,362.300s,361.500s,represent,5,en-us,372.182045s
0.91186309,,0.91283858,362.900s,362.700s,as,5,en-us,372.182045s
0.91186309,,0.91283858,363s,362.900s,you,5,en-us,372.182045s
0.91186309,,0.91283858,363.200s,363s,go,5,en-us,372.182045s
0.91186309,,0.91283858,363.600s,363.200s,to,5,en-us,372.182045s
0.91186309,,0.91283858,363.900s,363.600s,more,5,en-us,372.182045s
0.91186309,,0.91283858,364.300s,363.900s,than,5,en-us,372.182045s
0.91186309,,0.91283858,364.700s,364.300s,adding,5,en-us,372.182045s
0.91186309,,0.91283858,365.100s,364.700s,and,5,en-us,372.182045s
0.91186309,,0.91283858,366.100s,365.300s,subtracting,5,en-us,372.182045s
0.91186309,,0.91283858,366.800s,366.100s,numbers,5,en-us,372.182045s
0.91186309,,0.91283858,367.300s,366.800s,of,5,en-us,372.182045s
0.91186309,,0.91283858,368.900s,368.200s,Economics,5,en-us,372.182045s
0.91186309,,0.91283858,369.100s,368.900s,I,5,en-us,372.182045s
0.91186309,,0.91283858,369.300s,369.100s,would,5,en-us,372.182045s
0.91186309,,0.91283858,369.500s,369.300s,say,5,en-us,372.182045s
0.91186309,,0.91283858,370.100s,369.500s,like,5,en-us,372.182045s
0.91186309,,0.91283858,370.200s,370.100s,for,5,en-us,372.182045s
0.91186309,,0.91283858,371.100s,370.200s,example,5,en-us,372.182045s
0.91186309,,0.87667131,371.600s,371.400s,so,5,en-us,372.182045s
0.91186309,,0.88659692,372s,371.600s,scary,5,en-us,372.182045s
0.72052503, I would like to take them say the last part which is mostly the first construed and two major flood I think the whole question of you humanitarian needs more about what you want to be as a country and what you want to be presented as you go through your more than adding and subtracting numbers of Economics I would say like for example so scary,0.91283858,343.700s,343.600s,I,5,en-us,372.182046s
0.72052503,,0.91283858,343.900s,343.700s,would,5,en-us,372.182046s
0.72052503,,0.91283858,344.400s,343.900s,like,5,en-us,372.182046s
0.72052503,,0.91283858,344.700s,344.400s,to,5,en-us,372.182046s
0.72052503,,0.91283858,345.100s,344.700s,take,5,en-us,372.182046s
0.72052503,,0.91283858,345.500s,345.100s,them,5,en-us,372.182046s
0.72052503,,0.85042942,346.100s,345.900s,say,5,en-us,372.182046s
0.72052503,,0.7620737,346.300s,346.100s,the,5,en-us,372.182046s
0.72052503,,0.68505681,346.600s,346.300s,last,5,en-us,372.182046s
0.72052503,,0.64823955,346.900s,346.600s,part,5,en-us,372.182046s
0.72052503,,0.71079946,347.200s,346.900s,which,5,en-us,372.182046s
0.72052503,,0.61998814,347.600s,347.200s,is,5,en-us,372.182046s
0.72052503,,0.85087889,348.300s,347.800s,mostly,5,en-us,372.182046s
0.72052503,,0.7016409,348.500s,348.300s,the,5,en-us,372.182046s
0.72052503,,0.67992401,349.100s,348.500s,first,5,en-us,372.182046s
0.72052503,,0.88151383,349.700s,349.100s,construed,5,en-us,372.182046s
0.72052503,,0.55488849,350.700s,350.500s,and,5,en-us,372.182046s
0.72052503,,0.374015,351.100s,350.700s,two,5,en-us,372.182046s
0.72052503,,0.81452596,351.800s,351.400s,major,5,en-us,372.182046s
0.72052503,,0.374015,352.400s,351.800s,flood,5,en-us,372.182046s
0.72052503,,0.70095706,353.400s,353.300s,I,5,en-us,372.182046s
0.72052503,,0.91283858,353.700s,353.400s,think,5,en-us,372.182046s
0.72052503,,0.65721267,353.800s,353.700s,the,5,en-us,372.182046s
0.72052503,,0.72435409,354s,353.800s,whole,5,en-us,372.182046s
0.72052503,,0.65721273,354.400s,354s,question,5,en-us,372.182046s
0.72052503,,0.3877666,354.800s,354.400s,of,5,en-us,372.182046s
0.72052503,,0.58671629,355s,354.800s,you,5,en-us,372.182046s
0.72052503,,0.91283858,356.400s,355.700s,humanitarian,5,en-us,372.182046s
0.72052503,,0.69020754,356.600s,356.400s,needs,5,en-us,372.182046s
0.72052503,,0.91283858,356.900s,356.600s,more,5,en-us,372.182046s
0.72052503,,0.6136325,357.500s,356.900s,about,5,en-us,372.182046s
0.72052503,,0.71747589,357.900s,357.600s,what,5,en-us,372.182046s
0.72052503,,0.74169785,358.100s,357.900s,you,5,en-us,372.182046s
0.72052503,,0.68358529,358.800s,358.100s,want,5,en-us,372.182046s
0.72052503,,0.61363244,359s,358.900s,to,5,en-us,372.182046s
0.72052503,,0.55234671,359.500s,359s,be,5,en-us,372.182046s
0.72052503,,0.91283858,359.900s,359.700s,as,5,en-us,372.182046s
0.72052503,,0.91283858,360s,359.900s,a,5,en-us,372.182046s
0.72052503,,0.39146706,360.600s,360s,country,5,en-us,372.182046s
0.72052503,,0.72435409,360.800s,360.600s,and,5,en-us,372.182046s
0.72052503,,0.71020269,361s,360.800s,what,5,en-us,372.182046s
0.72052503,,0.91283858,361.100s,361s,you,5,en-us,372.182046s
0.72052503,,0.75279987,361.400s,361.100s,want,5,en-us,372.182046s
0.72052503,,0.55234665,361.500s,361.400s,to,5,en-us,372.182046s
0.72052503,,0.70095712,361.600s,361.500s,be,5,en-us,372.182046s
0.72052503,,0.72785121,362.200s,361.600s,presented,5,en-us,372.182046s
0.72052503,,0.91283858,362.900s,362.700s,as,5,en-us,372.182046s
0.72052503,,0.91283858,363s,362.900s,you,5,en-us,372.182046s
0.72052503,,0.69116873,363.200s,363s,go,5,en-us,372.182046s
0.72052503,,0.91283858,363.400s,363.200s,through,5,en-us,372.182046s
0.72052503,,0.71747589,363.600s,363.400s,your,5,en-us,372.182046s
0.72052503,,0.91283858,363.900s,363.600s,more,5,en-us,372.182046s
0.72052503,,0.47202981,364.300s,363.900s,than,5,en-us,372.182046s
0.72052503,,0.91283858,364.700s,364.300s,adding,5,en-us,372.182046s
0.72052503,,0.59639788,365.200s,364.700s,and,5,en-us,372.182046s
0.72052503,,0.7128129,366.100s,365.300s,subtracting,5,en-us,372.182046s
0.72052503,,0.34814754,366.800s,366.100s,numbers,5,en-us,372.182046s
0.72052503,,0.43290943,367.300s,366.800s,of,5,en-us,372.182046s
0.72052503,,0.71179312,368.900s,368.200s,Economics,5,en-us,372.182046s
0.72052503,,0.91283858,369.100s,369s,I,5,en-us,372.182046s
0.72052503,,0.72882968,369.300s,369.100s,would,5,en-us,372.182046s
0.72052503,,0.75279987,369.500s,369.300s,say,5,en-us,372.182046s
0.72052503,,0.53392452,370.100s,369.500s,like,5,en-us,372.182046s
0.72052503,,0.91283858,370.200s,370.100s,for,5,en-us,372.182046s
0.72052503,,0.35741091,371.100s,370.200s,example,5,en-us,372.182046s
0.72052503,,0.72735089,371.600s,371.400s,so,5,en-us,372.182046s
0.72052503,,0.75343013,372s,371.600s,scary,5,en-us,372.182046s
0.84432894, signing letters convention Accords just cheap that the country's somehow bound to respect even if a lot of countries are not respecting those and I would sing that it's a bit difficult to not being human humanitarian considering Yemen position themselves to your position because like for example people in Yemen didn't choose to start in the end of the like right,0.77704424,372.900s,372.400s,signing,5,en-us,402.159868s
0.84432894,,0.91283858,373.400s,372.900s,letters,5,en-us,402.159868s
0.84432894,,0.91283858,374.200s,373.400s,convention,5,en-us,402.159868s
0.84432894,,0.91283858,375s,374.200s,Accords,5,en-us,402.159868s
0.84432894,,0.91283858,376.200s,375.800s,just,5,en-us,402.159868s
0.84432894,,0.91283613,376.800s,376.200s,cheap,5,en-us,402.159868s
0.84432894,,0.91283858,377.700s,377.400s,that,5,en-us,402.159868s
0.84432894,,0.91283858,377.800s,377.700s,the,5,en-us,402.159868s
0.84432894,,0.91283858,378.700s,377.800s,country's,5,en-us,402.159868s
0.84432894,,0.91283858,379.500s,379s,somehow,5,en-us,402.159868s
0.84432894,,0.90869802,379.800s,379.500s,bound,5,en-us,402.159868s
0.84432894,,0.91283858,379.900s,379.800s,to,5,en-us,402.159868s
0.84432894,,0.86995816,380.700s,379.900s,respect,5,en-us,402.159868s
0.84432894,,0.91283858,381s,380.700s,even,5,en-us,402.159868s
0.84432894,,0.89320451,381.400s,381s,if,5,en-us,402.159868s
0.84432894,,0.91283858,381.400s,381.400s,a,5,en-us,402.159868s
0.84432894,,0.90710109,381.700s,381.400s,lot,5,en-us,402.159868s
0.84432894,,0.86513138,381.900s,381.700s,of,5,en-us,402.159868s
0.84432894,,0.91283858,382.400s,381.900s,countries,5,en-us,402.159868s
0.84432894,,0.90349936,382.500s,382.400s,are,5,en-us,402.159868s
0.84432894,,0.88280159,383s,382.500s,not,5,en-us,402.159868s
0.84432894,,0.91283858,383.900s,383.300s,respecting,5,en-us,402.159868s
0.84432894,,0.86074668,384.400s,383.900s,those,5,en-us,402.159868s
0.84432894,,0.91283858,385.100s,384.900s,and,5,en-us,402.159868s
0.84432894,,0.91283858,385.100s,385.100s,I,5,en-us,402.159868s
0.84432894,,0.89998341,385.300s,385.100s,would,5,en-us,402.159868s
0.84432894,,0.89770007,385.600s,385.300s,sing,5,en-us,402.159868s
0.84432894,,0.8018527,385.800s,385.600s,that,5,en-us,402.159868s
0.84432894,,0.91283858,386.200s,385.800s,it's,5,en-us,402.159868s
0.84432894,,0.91283858,387.200s,387.100s,a,5,en-us,402.159868s
0.84432894,,0.90587389,387.600s,387.200s,bit,5,en-us,402.159868s
0.84432894,,0.83788419,388.200s,387.600s,difficult,5,en-us,402.159868s
0.84432894,,0.75702101,389s,388.200s,to,5,en-us,402.159868s
0.84432894,,0.91283858,389.700s,389.300s,not,5,en-us,402.159868s
0.84432894,,0.8041302,390.400s,389.700s,being,5,en-us,402.159868s
0.84432894,,0.77022904,391.100s,390.700s,human,5,en-us,402.159868s
0.84432894,,0.90079302,392s,391.200s,humanitarian,5,en-us,402.159868s
0.84432894,,0.8847729,392.800s,392s,considering,5,en-us,402.159868s
0.84432894,,0.91283858,393.600s,393.200s,Yemen,5,en-us,402.159868s
0.84432894,,0.91283858,394s,393.600s,position,5,en-us,402.159868s
0.84432894,,0.81803846,394.400s,394s,themselves,5,en-us,402.159868s
0.84432894,,0.78053695,394.600s,394.400s,to,5,en-us,402.159868s
0.84432894,,0.8726809,394.800s,394.600s,your,5,en-us,402.159868s
0.84432894,,0.91283858,395.500s,394.800s,position,5,en-us,402.159868s
0.84432894,,0.86805528,396s,395.700s,because,5,en-us,402.159868s
0.84432894,,0.91283858,396.500s,396s,like,5,en-us,402.159868s
0.84432894,,0.91283858,396.600s,396.500s,for,5,en-us,402.159868s
0.84432894,,0.770684,397s,396.600s,example,5,en-us,402.159868s
0.84432894,,0.78053743,397.500s,397s,people,5,en-us,402.159868s
0.84432894,,0.8427515,397.700s,397.500s,in,5,en-us,402.159868s
0.84432894,,0.80305278,398.300s,397.700s,Yemen,5,en-us,402.159868s
0.84432894,,0.91283858,399s,398.600s,didn't,5,en-us,402.159868s
0.84432894,,0.91283858,399.500s,399s,choose,5,en-us,402.159868s
0.84432894,,0.76559132,399.900s,399.500s,to,5,en-us,402.159868s
0.84432894,,0.91223478,400.700s,400.300s,start,5,en-us,402.159868s
0.84432894,,0.91283858,400.800s,400.700s,in,5,en-us,402.159868s
0.84432894,,0.35807404,400.800s,400.800s,the,5,en-us,402.159868s
0.84432894,,0.35797474,401.100s,400.800s,end,5,en-us,402.159868s
0.84432894,,0.35790026,401.200s,401.100s,of,5,en-us,402.159868s
0.84432894,,0.61716866,401.400s,401.200s,the,5,en-us,402.159868s
0.84432894,,0.78619832,401.700s,401.400s,like,5,en-us,402.159868s
0.84432894,,0.68186653,402s,401.700s,right,5,en-us,402.159868s
0.85289735, Simon lot of convention Accords just she that the country's somehow bound to respect even if a lot of countries are not respecting those and I would think that it's a bit difficult to not being you mean humanitarian considering Yemen position themselves to be our position because like for example people in Yemen didn't choose to start in Yemen with their life right,0.91283858,372.900s,372.400s,Simon,5,en-us,402.159869s
0.85289735,,0.91283858,373.100s,372.900s,lot,5,en-us,402.159869s
0.85289735,,0.91283858,373.400s,373.100s,of,5,en-us,402.159869s
0.85289735,,0.91283858,374.200s,373.400s,convention,5,en-us,402.159869s
0.85289735,,0.91283858,375s,374.200s,Accords,5,en-us,402.159869s
0.85289735,,0.91283858,376.200s,375.800s,just,5,en-us,402.159869s
0.85289735,,0.91283858,376.600s,376.200s,she,5,en-us,402.159869s
0.85289735,,0.91283858,377.700s,377.400s,that,5,en-us,402.159869s
0.85289735,,0.91283858,377.800s,377.700s,the,5,en-us,402.159869s
0.85289735,,0.91283858,378.700s,377.800s,country's,5,en-us,402.159869s
0.85289735,,0.91283858,379.500s,379s,somehow,5,en-us,402.159869s
0.85289735,,0.91283858,379.800s,379.500s,bound,5,en-us,402.159869s
0.85289735,,0.91283858,379.900s,379.800s,to,5,en-us,402.159869s
0.85289735,,0.91283858,380.700s,379.900s,respect,5,en-us,402.159869s
0.85289735,,0.91283858,381s,380.700s,even,5,en-us,402.159869s
0.85289735,,0.91283858,381.400s,381s,if,5,en-us,402.159869s
0.85289735,,0.91283858,381.400s,381.400s,a,5,en-us,402.159869s
0.85289735,,0.91283858,381.700s,381.400s,lot,5,en-us,402.159869s
0.85289735,,0.91283858,381.900s,381.700s,of,5,en-us,402.159869s
0.85289735,,0.91283858,382.400s,381.900s,countries,5,en-us,402.159869s
0.85289735,,0.91283858,382.500s,382.400s,are,5,en-us,402.159869s
0.85289735,,0.91283858,383s,382.500s,not,5,en-us,402.159869s
0.85289735,,0.91283858,383.900s,383.300s,respecting,5,en-us,402.159869s
0.85289735,,0.91283858,384.400s,383.900s,those,5,en-us,402.159869s
0.85289735,,0.91283858,385.100s,384.900s,and,5,en-us,402.159869s
0.85289735,,0.91283858,385.100s,385.100s,I,5,en-us,402.159869s
0.85289735,,0.91283858,385.300s,385.100s,would,5,en-us,402.159869s
0.85289735,,0.71573585,385.600s,385.300s,think,5,en-us,402.159869s
0.85289735,,0.73897833,385.800s,385.600s,that,5,en-us,402.159869s
0.85289735,,0.87661445,386.200s,385.800s,it's,5,en-us,402.159869s
0.85289735,,0.91283858,387.200s,387.100s,a,5,en-us,402.159869s
0.85289735,,0.88965118,387.600s,387.200s,bit,5,en-us,402.159869s
0.85289735,,0.75558436,388.200s,387.600s,difficult,5,en-us,402.159869s
0.85289735,,0.72188884,389s,388.200s,to,5,en-us,402.159869s
0.85289735,,0.88375539,389.700s,389.300s,not,5,en-us,402.159869s
0.85289735,,0.73706877,390.400s,389.700s,being,5,en-us,402.159869s
0.85289735,,0.91283858,390.800s,390.700s,you,5,en-us,402.159869s
0.85289735,,0.88965106,391.100s,390.800s,mean,5,en-us,402.159869s
0.85289735,,0.91283858,392s,391.200s,humanitarian,5,en-us,402.159869s
0.85289735,,0.79060805,392.800s,392s,considering,5,en-us,402.159869s
0.85289735,,0.91283858,393.600s,393.200s,Yemen,5,en-us,402.159869s
0.85289735,,0.91283858,394s,393.600s,position,5,en-us,402.159869s
0.85289735,,0.74785978,394.400s,394s,themselves,5,en-us,402.159869s
0.85289735,,0.82336456,394.500s,394.400s,to,5,en-us,402.159869s
0.85289735,,0.91283858,394.700s,394.500s,be,5,en-us,402.159869s
0.85289735,,0.91283858,394.800s,394.700s,our,5,en-us,402.159869s
0.85289735,,0.7278949,395.500s,394.800s,position,5,en-us,402.159869s
0.85289735,,0.73193234,396s,395.700s,because,5,en-us,402.159869s
