timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surpise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
1552117812094,18445,90321,69030,29995,20367,85678,664569,363356,1,19,1552117811121.0,0.973,785.853,,,,,,,,,,,,,,,,,,,,,,,
1552117813099,21148,50343,7318,9822,15479,12911,1748385,336269,1,19,1552117812094.0,1.005,786.858,,,,,,,,,,,,,,,,,,,,,,,
1552117814071,93053,129719,136271,114434,14800,46952,1334737,306316,1,19,1552117813099.0,0.972,787.83,,,,,,,,,,,,,,,,,,,,,,,
1552117815068,15003,4493,3597,6059,2063,2220,60895,60271,1,19,1552117814071.0,0.997,788.827,,,,,,,,,,,,,,,,,,,,,,,
1552117816075,4729,2767,1503,2359,1662,2332,577258,36964,1,19,1552117815068.0,1.007,789.834,,,,,,,,,,,,,,,,,,,,,,,
1552117817108,55661,17196,39802,5315,20589,39694,265159,112902,1,19,1552117816075.0,1.033,790.867,,,,,,,,,,,,,,,,,,,,,,,
1552117818065,95245,16420,45263,31044,15885,23362,1593228,72911,1,19,1552117817108.0,0.957,791.824,,,,,,,,,,,,,,,,,,,,,,,
1552117819071,44431,84244,22811,30255,15719,45315,657816,108216,1,19,1552117818065.0,1.006,792.83,,,,,,,,,,,,,,,,,,,,,,,
1552117820060,105962,116083,33795,40027,24872,33539,1685579,195094,1,19,1552117819071.0,0.989,793.819,,,,,,,,,,,,,,,,,,,,,,,
1552117821082,247126,96595,113564,61353,65604,63749,543793,412492,1,19,1552117820060.0,1.022,794.841,,,,,,,,,,,,,,,,,,,,,,,
1552117822048,178316,322201,223647,195799,100370,132039,1336660,443345,1,19,1552117821082.0,0.966,795.807,,,,,,,,,,,,,,,,,,,,,,,
1552117823033,2447,14100,4469,3801,2761,15716,117218,6727,1,19,1552117822048.0,0.985,796.792,,,,,,,,,,,,,,,,,,,,,,,
1552117824056,219203,78413,194944,41196,30806,43908,2507616,216996,1,19,1552117823033.0,1.023,797.815,,,,,,,,,,,,,,,,,,,,,,,
1552117825037,140040,121928,105684,31638,121787,67177,1727663,510476,1,19,1552117824056.0,0.981,798.796,,,,,,,,,,,,,,,,,,,,,,,
1552117826023,111668,79283,38966,29984,19789,20450,2036242,107985,1,19,1552117825037.0,0.986,799.782,,,,,,,,,,,,,,,,,,,,,,,
1552117827040,1509,3303,2132,4330,1314,1522,66377,17375,1,19,1552117826023.0,1.017,800.799,,,,,,,,,,,,,,,,,,,,,,,
1552117828013,4477,114782,59496,19232,23649,122880,748571,162610,1,19,1552117827040.0,0.973,801.772,,,,,,,,,,,,,,,,,,,,,,,
1552117829035,3216,6489,6851,3047,1893,4432,619060,45267,1,19,1552117828013.0,1.022,802.794,,,,,,,,,,,,,,,,,,,,,,,
1552117830013,197974,38822,53609,53892,43317,56380,769612,503670,1,19,1552117829035.0,0.978,803.772,,,,,,,,,,,,,,,,,,,,,,,
1552117831017,63849,15105,24923,14705,8367,16401,263854,169691,1,19,1552117830013.0,1.004,804.776,,,,,,,,,,,,,,,,,,,,,,,
1552117832023,21081,37053,11386,10789,9730,13773,315352,44177,1,19,1552117831017.0,1.006,805.782,,,,,,,,,,,,,,,,,,,,,,,
1552117833003,2545,851,4017,4592,2453,2622,163334,15283,1,19,1552117832023.0,0.98,806.762,,,,,,,,,,,,,,,,,,,,,,,
1552117834004,741,1295,982,483,420,441,220503,20377,1,19,1552117833003.0,1.001,807.763,,,,,,,,,,,,,,,,,,,,,,,
1552117835010,12758,20307,3281,5556,672,1710,834300,39669,1,19,1552117834004.0,1.006,808.769,,,,,,,,,,,,,,,,,,,,,,,
1552117835991,3196,3043,6444,3988,12314,9710,18253,29796,1,19,1552117835010.0,0.981,809.75,,,,,,,,,,,,,,,,,,,,,,,
1552117836994,16620,43576,48926,35217,12112,59818,1401121,271766,1,19,1552117835991.0,1.003,810.753,,,,,,,,,,,,,,,,,,,,,,,
1552117837993,7935,5149,26435,14992,8732,19983,1525547,128200,1,19,1552117836994.0,0.999,811.752,,,,,,,,,,,,,,,,,,,,,,,
1552117838993,21151,13731,26672,16051,2117,5290,2941760,217262,1,19,1552117837993.0,1.0,812.752,,,,,,,,,,,,,,,,,,,,,,,
1552117839969,63754,41004,8735,20281,3532,3173,578212,63571,1,19,1552117838993.0,0.976,813.728,,,,,,,,,,,,,,,,,,,,,,,
1552117840985,51126,127274,42640,89673,35519,68789,921330,201471,1,19,1552117839969.0,1.016,814.744,,,,,,,,,,,,,,,,,,,,,,,
1552117841950,50086,63429,34155,26870,15652,11536,2899182,166108,1,19,1552117840985.0,0.965,815.709,,,,,,,,,,,,,,,,,,,,,,,
1552117842958,7347,4290,8664,4213,6881,7463,161264,118960,1,19,1552117841950.0,1.008,816.717,,,,,,,,,,,,,,,,,,,,,,,
1552117843973,264764,275736,71201,83695,51925,116644,938941,689474,1,19,1552117842958.0,1.015,817.732,,,,,,,,,,,,,,,,,,,,,,,
1552117844961,5382,23574,9257,5660,6231,11535,1018102,97524,1,19,1552117843973.0,0.988,818.72,,,,,,,,,,,,,,,,,,,,,,,
1552117845949,24311,38140,89949,59526,145920,132022,413807,258117,1,19,1552117844961.0,0.988,819.708,,,,,,,,,,,,,,,,,,,,,,,
1552117846944,61767,53244,111024,43995,18266,14229,585247,177860,1,19,1552117845949.0,0.995,820.703,,,,,,,,,,,,,,,,,,,,,,,
1552117847954,123383,88653,105496,179378,22097,43006,1505079,1095547,1,19,1552117846944.0,1.01,821.713,,,,,,,,,,,,,,,,,,,,,,,
1552117848949,3192,110126,36261,20856,26450,27727,2112571,201277,1,19,1552117847954.0,0.995,822.708,,,,,,,,,,,,,,,,,,,,,,,
1552117849936,30089,1933,10015,9229,3450,10855,73498,79819,1,19,1552117848949.0,0.987,823.695,,,,,,,,,,,,,,,,,,,,,,,
1552117850934,6344,10917,13511,8415,3465,11507,125778,13624,1,19,1552117849936.0,0.998,824.693,,,,,,,,,,,,,,,,,,,,,,,
1552117851920,35466,50825,55033,27822,9865,22822,1608555,297585,1,19,1552117850934.0,0.986,825.679,,,,,,,,,,,,,,,,,,,,,,,
1552117852924,2988,3935,1461,2182,1005,2903,300014,13828,1,19,1552117851920.0,1.004,826.683,,,,,,,,,,,,,,,,,,,,,,,
1552117853923,2039,3075,1410,3019,1139,937,900654,11083,1,19,1552117852924.0,0.999,827.682,,,,,,,,,,,,,,,,,,,,,,,
1552117854926,4197,4228,2848,6072,3654,4876,8387,17781,1,19,1552117853923.0,1.003,828.685,,,,,,,,,,,,,,,,,,,,,,,
1552117855918,200275,215571,224454,204758,43362,42524,1313018,2121895,1,19,1552117854926.0,0.992,829.677,,,,,,,,,,,,,,,,,,,,,,,
1552117856894,25838,48437,24127,29370,17018,43745,1286462,97343,1,19,1552117855918.0,0.976,830.653,,,,,,,,,,,,,,,,,,,,,,,
1552117857908,27348,21136,24760,10168,14930,23865,2176444,81043,1,19,1552117856894.0,1.014,831.667,,,,,,,,,,,,,,,,,,,,,,,
1552117858917,20505,30004,20257,16904,8554,12424,581977,238027,1,19,1552117857908.0,1.009,832.676,,,,,,,,,,,,,,,,,,,,,,,
1552117859885,35105,25054,28829,15935,10288,12837,1019695,42121,1,19,1552117858917.0,0.968,833.644,,,,,,,,,,,,,,,,,,,,,,,
1552117860886,32025,54027,36280,9566,27857,30495,119376,312449,1,19,1552117859885.0,1.001,834.645,,,,,,,,,,,,,,,,,,,,,,,
1552117861889,14948,9194,12739,9587,3679,6673,580383,182473,1,19,1552117860886.0,1.003,835.648,,,,,,,,,,,,,,,,,,,,,,,
1552117862873,19898,25714,26075,9866,23615,9204,576740,129364,1,19,1552117861889.0,0.984,836.632,,,,,,,,,,,,,,,,,,,,,,,
1552117863914,71071,24071,14603,24644,34988,9864,998712,188256,1,19,1552117862873.0,1.041,837.673,,,,,,,,,,,,,,,,,,,,,,,
1552117864876,7538,8292,9121,14522,1495,4709,159570,104448,1,19,1552117863914.0,0.962,838.635,,,,,,,,,,,,,,,,,,,,,,,
1552117865886,4318,5432,4029,3300,1142,1278,1975578,42099,1,19,1552117864876.0,1.01,839.645,,,,,,,,,,,,,,,,,,,,,,,
1552117866865,6951,26926,4211,5458,2832,4051,1945370,40285,1,19,1552117865886.0,0.979,840.624,,,,,,,,,,,,,,,,,,,,,,,
1552117867867,182157,85544,77301,81578,25798,127097,2230920,1157949,1,19,1552117866865.0,1.002,841.626,,,,,,,,,,,,,,,,,,,,,,,
1552117868940,11801,21028,16418,32075,9198,35353,845011,84439,1,19,1552117867867.0,1.073,842.699,,,,,,,,,,,,,,,,,,,,,,,
1552117869875,159093,351381,71431,98144,23025,107547,2270043,676382,1,19,1552117868940.0,0.935,843.634,,,,,,,,,,,,,,,,,,,,,,,
1552117870854,11279,1634,7604,7841,1420,6020,167920,43872,1,19,1552117869875.0,0.979,844.613,,,,,,,,,,,,,,,,,,,,,,,
1552117871856,3265,1313,1322,1435,1060,2371,665795,2854,1,19,1552117870854.0,1.002,845.615,,,,,,,,,,,,,,,,,,,,,,,
1552117872887,75,217,166,137,201,146,4264,1568,1,19,1552117871856.0,1.031,846.646,,,,,,,,,,,,,,,,,,,,,,,
1552117873843,6028,6597,2939,3417,1626,3599,531442,31416,1,19,1552117872887.0,0.956,847.602,,,,,,,,,,,,,,,,,,,,,,,
1552117874837,1252,398,348,816,581,1347,93868,17399,1,19,1552117873843.0,0.994,848.596,,,,,,,,,,,,,,,,,,,,,,,
1552117875833,40793,8752,30450,15590,18820,14506,1122897,87653,1,19,1552117874837.0,0.996,849.592,,,,,,,,,,,,,,,,,,,,,,,
1552117876824,1762,1592,914,860,367,1275,16876,10632,1,19,1552117875833.0,0.991,850.583,,,,,,,,,,,,,,,,,,,,,,,
1552117877818,1826,3013,1020,2070,1245,1785,132497,7001,1,19,1552117876824.0,0.994,851.577,,,,,,,,,,,,,,,,,,,,,,,
1552117878837,10242,18039,9549,11498,7608,6863,747367,239537,1,19,1552117877818.0,1.019,852.596,,,,,,,,,,,,,,,,,,,,,,,
1552117879829,6898,691,9910,7430,4869,4933,376431,197647,1,19,1552117878837.0,0.992,853.588,,,,,,,,,,,,,,,,,,,,,,,
1552117880823,17271,30457,14578,9650,1942,4810,630860,39610,1,19,1552117879829.0,0.994,854.582,,,,,,,,,,,,,,,,,,,,,,,
1552117881807,2156,1285,3794,505,1008,825,75423,14074,1,19,1552117880823.0,0.984,855.566,,,,,,,,,,,,,,,,,,,,,,,
1552117882817,51134,38407,14812,11968,15793,27193,942478,193828,1,19,1552117881807.0,1.01,856.576,,,,,,,,,,,,,,,,,,,,,,,
1552117883809,11823,19913,18740,11692,18101,13021,576602,194063,1,19,1552117882817.0,0.992,857.568,,,,,,,,,,,,,,,,,,,,,,,
1552117884781,24104,74268,41660,15695,8211,6280,3011819,273975,1,19,1552117883809.0,0.972,858.54,,,,,,,,,,,,,,,,,,,,,,,
1552117885785,4043,8992,3515,10080,1660,2600,193050,29982,1,19,1552117884781.0,1.004,859.544,,,,,,,,,,,,,,,,,,,,,,,
1552117886803,9494,31714,6919,6726,2486,7725,1507484,97658,1,19,1552117885785.0,1.018,860.562,,,,,,,,,,,,,,,,,,,,,,,
1552117887770,12383,4688,5560,4014,1677,4283,804506,63383,1,19,1552117886803.0,0.967,861.529,,,,,,,,,,,,,,,,,,,,,,,
1552117888772,53056,38856,42609,38157,32434,40426,1568321,614280,1,19,1552117887770.0,1.002,862.531,,,,,,,,,,,,,,,,,,,,,,,
1552117889778,4886,11866,3437,7043,2648,5585,45285,52954,1,19,1552117888772.0,1.006,863.537,,,,,,,,,,,,,,,,,,,,,,,
1552117890763,4950,88295,34287,25832,8234,34360,1080017,172208,1,19,1552117889778.0,0.985,864.522,,,,,,,,,,,,,,,,,,,,,,,
1552117891777,3083,2375,2519,2625,1998,6447,270297,40361,1,19,1552117890763.0,1.014,865.536,,,,,,,,,,,,,,,,,,,,,,,
1552117892771,9486,3830,5796,3927,1576,4978,219466,55107,1,19,1552117891777.0,0.994,866.53,,,,,,,,,,,,,,,,,,,,,,,
1552117893748,42820,23250,72058,35451,25328,51768,1680170,223509,1,19,1552117892771.0,0.977,867.507,,,,,,,,,,,,,,,,,,,,,,,
1552117894753,2428,10093,3541,3809,2888,4560,154542,56276,1,19,1552117893748.0,1.005,868.512,,,,,,,,,,,,,,,,,,,,,,,
1552117895757,31642,94342,42590,29542,7299,8476,901350,76249,1,19,1552117894753.0,1.004,869.516,,,,,,,,,,,,,,,,,,,,,,,
1552117896756,27218,24449,20307,17076,7646,11482,459220,141429,1,19,1552117895757.0,0.999,870.515,,,,,,,,,,,,,,,,,,,,,,,
1552117897739,11216,10379,22200,25289,24332,10422,862568,156505,1,19,1552117896756.0,0.983,871.498,,,,,,,,,,,,,,,,,,,,,,,
1552117898743,4599,15584,3275,2002,3095,1503,84832,27891,1,19,1552117897739.0,1.004,872.502,,,,,,,,,,,,,,,,,,,,,,,
1552117899735,6719,134457,52850,21927,31128,38239,1424531,392296,1,19,1552117898743.0,0.992,873.494,,,,,,,,,,,,,,,,,,,,,,,
1552117900745,7273,8629,11428,12497,7828,12959,563648,29237,1,19,1552117899735.0,1.01,874.504,,,,,,,,,,,,,,,,,,,,,,,
1552117901719,10839,9735,12334,17637,3718,11970,761881,88216,1,19,1552117900745.0,0.974,875.478,5,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117902736,37397,37414,72812,138037,19667,32768,1260003,901658,1,19,1552117901719.0,1.017,876.495,5,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117903716,405951,52002,260752,89316,25270,65710,1435637,1693772,1,19,1552117902736.0,0.98,877.475,5,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117904703,102573,42981,93896,22643,18740,29061,203379,373989,1,19,1552117903716.0,0.987,878.462,5,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117905721,4973,3652,3378,4087,894,557,155542,21503,1,19,1552117904703.0,1.018,879.48,5,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117906704,9322,28382,7741,5037,2329,3843,590971,38851,1,19,1552117905721.0,0.983,880.463,5,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117907704,15203,57049,15628,20372,9503,15161,457649,108179,1,19,1552117906704.0,1.0,881.463,10,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117908711,16749,14399,76404,27369,32968,28932,283759,90623,1,19,1552117907704.0,1.007,882.47,10,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117909711,264794,183628,78730,71646,25457,17986,2416871,406199,1,19,1552117908711.0,1.0,883.47,10,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117910726,37427,38195,13784,32836,4285,13457,584685,334350,1,19,1552117909711.0,1.015,884.485,10,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117911697,11061,34742,26040,49379,8076,6750,1655837,406321,1,19,1552117910726.0,0.971,885.456,10,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117912702,68443,66440,23508,89312,46246,13572,621139,176998,1,19,1552117911697.0,1.005,886.461,10,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117913672,275620,134567,63034,49291,57890,31946,797214,210346,1,19,1552117912702.0,0.97,887.431,15,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117914676,58266,178823,93335,29407,56020,73063,748805,154936,1,19,1552117913672.0,1.004,888.435,15,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117915690,3787,4113,10871,2590,3230,13587,186206,38634,1,19,1552117914676.0,1.014,889.449,15,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117916672,29478,70302,27213,46822,18442,18236,1041246,313523,1,19,1552117915690.0,0.982,890.431,15,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117917688,20728,35641,13597,12950,8857,9847,270017,99510,1,19,1552117916672.0,1.016,891.447,15,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117918677,5868,8868,7102,7425,2570,4041,68234,201020,1,19,1552117917688.0,0.989,892.436,15,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117919646,1681,8423,3862,5218,1722,4460,52021,21513,1,19,1552117918677.0,0.969,893.405,20,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117920665,7335,42407,21728,6370,2913,5578,729657,64709,1,19,1552117919646.0,1.019,894.424,20,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117921632,12914,30023,23791,4320,7424,15911,1229606,188615,1,19,1552117920665.0,0.967,895.391,20,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117922651,28176,10328,10879,15594,2441,10833,145316,245700,1,19,1552117921632.0,1.019,896.41,20,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117923642,5317,6113,4684,2842,1118,3960,321673,45860,1,19,1552117922651.0,0.991,897.401,20,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117924628,31679,34383,34718,51579,5125,33755,1841661,330634,1,19,1552117923642.0,0.986,898.387,20,1,3,1,1,1,4,1,,,,,,,x,,,,,,,,x
1552117925643,2184,1045,1614,997,237,1457,419624,12932,1,19,1552117924628.0,1.015,899.402,25,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117926632,4727,23350,3822,3798,1210,1485,1025673,16609,1,19,1552117925643.0,0.989,900.391,25,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117927624,4945,4051,6900,10398,1784,4581,133770,37697,1,19,1552117926632.0,0.992,901.383,25,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117928613,10156,13413,19401,10492,7699,16931,139093,274757,1,19,1552117927624.0,0.989,902.372,25,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117929632,14574,9808,16132,1823,7712,5695,1120789,57142,1,19,1552117928613.0,1.019,903.391,25,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117930618,21248,4304,11083,11464,8030,24099,665352,51475,1,19,1552117929632.0,0.986,904.377,25,1,3,1,1,1,1,1,,,,,,,x,,,,,,,,x
1552117931601,6349,12494,3846,11098,3289,2402,220998,10956,1,19,1552117930618.0,0.983,905.36,30,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117932605,9640,13698,5517,4824,1284,1725,1096706,54680,1,19,1552117931601.0,1.004,906.364,30,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117933603,12223,48433,5640,22406,4220,8633,737370,48191,1,19,1552117932605.0,0.998,907.362,30,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117934589,5106,11237,6554,6930,5177,14010,676242,140588,1,19,1552117933603.0,0.986,908.348,30,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117935655,79833,61480,48599,37730,5283,26389,3347010,448985,1,19,1552117934589.0,1.066,909.414,30,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117936592,76544,103268,44544,118663,49051,31866,849841,450533,1,19,1552117935655.0,0.937,910.351,30,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117937603,4150,3135,10251,4548,1399,2600,722451,16038,1,19,1552117936592.0,1.011,911.362,35,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117938599,28479,15441,5148,2923,1712,4354,106323,27625,1,19,1552117937603.0,0.996,912.358,35,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117939589,21593,85268,98260,60600,24392,29641,1523233,513710,1,19,1552117938599.0,0.99,913.348,35,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117940595,34844,9198,9153,48152,16363,19241,939627,93509,1,19,1552117939589.0,1.006,914.354,35,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117941559,5653,5322,6972,5061,2645,1804,237293,46348,1,19,1552117940595.0,0.964,915.318,35,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117942574,22095,7497,20906,25637,5373,13515,640105,103139,1,19,1552117941559.0,1.015,916.333,35,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117943553,3663,73662,16271,33800,11767,15297,1072992,160259,1,19,1552117942574.0,0.979,917.312,40,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117944546,33508,49408,36232,49359,10392,48367,1967981,58008,1,19,1552117943553.0,0.993,918.305,40,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117945559,15571,61054,6400,6293,7226,13454,1345596,57915,1,19,1552117944546.0,1.013,919.318,40,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117946563,2519,28835,6240,9599,4894,5067,1051383,90930,1,19,1552117945559.0,1.004,920.322,40,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117947529,31405,45750,19840,11531,4376,8866,1732860,182369,1,19,1552117946563.0,0.966,921.288,40,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117948554,162286,37591,25014,71137,27674,43652,1840888,311131,1,19,1552117947529.0,1.025,922.313,40,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117949560,6013,18001,4212,3349,1152,3238,116742,24117,1,19,1552117948554.0,1.006,923.319,45,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117950520,7194,30288,18978,3662,4301,12160,1160296,292220,1,19,1552117949560.0,0.96,924.279,45,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117951543,1780,24632,3463,4301,649,2898,50376,36901,1,19,1552117950520.0,1.023,925.302,45,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117952545,18771,8637,16128,22623,6435,3586,701262,151347,1,19,1552117951543.0,1.002,926.304,45,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117953507,9295,4113,3334,10734,2023,2162,68795,94103,1,19,1552117952545.0,0.962,927.266,45,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117954507,11391,3014,23329,37603,6675,15573,2013427,57363,1,19,1552117953507.0,1.0,928.266,45,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117955530,53325,72494,11481,77476,15666,16157,213456,461010,1,19,1552117954507.0,1.023,929.289,50,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117956516,47430,7508,24623,29463,12153,16374,801192,126196,1,19,1552117955530.0,0.986,930.275,50,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117957512,1829,7493,2200,2463,1263,2296,318272,15606,1,19,1552117956516.0,0.996,931.271,50,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117958519,7843,10514,9210,7703,2373,5021,725385,42855,1,19,1552117957512.0,1.007,932.278,50,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117959486,31517,45730,12750,31424,10287,31967,598049,79159,1,19,1552117958519.0,0.967,933.245,50,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117960487,26995,40512,27790,35112,5335,27708,1597948,224726,1,19,1552117959486.0,1.001,934.246,50,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117961489,4591,5402,3403,3333,1144,3143,657118,37288,1,19,1552117960487.0,1.002,935.248,55,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117962490,22111,18300,36302,23744,5646,14031,1930107,141097,1,19,1552117961489.0,1.001,936.249,55,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117963483,66365,51206,19952,39248,5986,19437,1448539,48922,1,19,1552117962490.0,0.993,937.242,55,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117964484,3834,4626,7501,12395,5690,3684,391724,19053,1,19,1552117963483.0,1.001,938.243,55,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117965462,13138,8694,6228,3211,2999,2770,82600,56175,1,19,1552117964484.0,0.978,939.221,55,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117966474,10710,28565,19925,14401,6951,7529,1612529,216629,1,19,1552117965462.0,1.012,940.233,55,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117967452,51959,34782,17105,30235,5426,12845,958187,42087,1,19,1552117966474.0,0.978,941.211,60,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117968454,131916,48440,48462,82112,26338,38043,1516581,684936,1,19,1552117967452.0,1.002,942.213,60,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117969455,46171,60740,17833,28658,16987,11329,1400040,253700,1,19,1552117968454.0,1.001,943.214,60,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117970461,24969,26291,19084,29207,20832,18103,1065598,70764,1,19,1552117969455.0,1.006,944.22,60,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117971463,11180,3488,2988,5297,834,2863,1033885,34279,1,19,1552117970461.0,1.002,945.222,60,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117972461,52396,12584,28743,34872,13593,33438,752860,327610,1,19,1552117971463.0,0.998,946.22,60,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117973453,188593,23741,50845,96202,31827,28512,1891142,195807,1,19,1552117972461.0,0.992,947.212,65,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117974429,16910,5155,2088,2648,1285,2018,156341,124206,1,19,1552117973453.0,0.976,948.188,65,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117975449,45999,40492,11756,26415,13143,11699,960119,284105,1,19,1552117974429.0,1.02,949.208,65,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117976422,14043,6494,11339,10791,3237,6371,267746,50084,1,19,1552117975449.0,0.973,950.181,65,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117977441,1253,3166,1155,2624,407,812,30601,23034,1,19,1552117976422.0,1.019,951.2,65,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117978417,2294,7584,5057,4656,2606,2908,200287,41143,1,19,1552117977441.0,0.976,952.176,65,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117979428,23473,2969,10073,14197,2502,9131,1574274,391812,1,19,1552117978417.0,1.011,953.187,70,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117980409,13292,62776,10053,13964,14044,7590,574636,192838,1,19,1552117979428.0,0.981,954.168,70,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117981411,5521,9529,5365,2106,1583,1300,224759,36082,1,19,1552117980409.0,1.002,955.17,70,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117982469,5440,5092,7383,4548,1311,2444,472428,53008,1,19,1552117981411.0,1.058,956.228,70,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117983400,8555,42986,20620,13231,6958,18213,601580,60588,1,19,1552117982469.0,0.931,957.159,70,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117984381,29395,33253,21259,8158,5576,15497,1104102,123489,1,19,1552117983400.0,0.981,958.14,70,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117985398,7654,49938,19597,6175,7689,4243,638783,65038,1,19,1552117984381.0,1.017,959.157,75,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117986395,21854,5693,4056,2291,1858,3343,595349,94916,1,19,1552117985398.0,0.997,960.154,75,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
1552117987386,10154,18180,6659,6437,1862,1744,457195,47206,1,19,1552117986395.0,0.991,961.145,75,1,3,1,1,1,1,1,x,,,,,,,,,,,,,,x
