reult/alternative/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.71053022,,0.59892762,393.1,392.5,to,26,en-us,395.875652
0.71053022,,0.73400658,394.1,393.7,give,26,en-us,395.875652
0.71053022,,0.75562119,394.6,394.1,more,26,en-us,395.875652
0.71053022,,0.72143197,395.5,394.6,deliberate,26,en-us,395.875652
0.83672148, process or for get for giving their refugees get up to the other nations nationality and also they this is some car like they call hit or humanitarians few minutes rent with us that the government only give this result to Refugee only one years to guarantee that when their circumstances,0.91283858,396.3,395.9,process,26,en-us,425.83343
0.83672148,,0.91283858,397.2,396.7,or,26,en-us,425.83343
0.83672148,,0.91283858,397.9,397.2,for,26,en-us,425.83343
0.83672148,,0.91283858,398.5,397.9,get,26,en-us,425.83343
0.83672148,,0.91283858,399.1,398.8,for,26,en-us,425.83343
0.83672148,,0.91283858,399.8,399.1,giving,26,en-us,425.83343
0.83672148,,0.91283858,400.5,399.9,their,26,en-us,425.83343
0.83672148,,0.91283858,401.1,400.7,refugees,26,en-us,425.83343
0.83672148,,0.91283858,401.4,401.1,get,26,en-us,425.83343
0.83672148,,0.91283858,401.7,401.4,up,26,en-us,425.83343
0.83672148,,0.91283858,402.2,401.7,to,26,en-us,425.83343
0.83672148,,0.91283858,403.2,402.6,the,26,en-us,425.83343
0.83672148,,0.91283858,404.5,404.0,other,26,en-us,425.83343
0.83672148,,0.91283858,405.1,404.5,nations,26,en-us,425.83343
0.83672148,,0.91283858,406.1,405.2,nationality,26,en-us,425.83343
0.83672148,,0.91283858,407.5,406.9,and,26,en-us,425.83343
0.83672148,,0.91283858,408.5,407.8,also,26,en-us,425.83343
0.83672148,,0.91283858,409.8,409.2,they,26,en-us,425.83343
0.83672148,,0.91283858,410.5,410.3,this,26,en-us,425.83343
0.83672148,,0.91283858,410.7,410.5,is,26,en-us,425.83343
0.83672148,,0.91283858,410.9,410.7,some,26,en-us,425.83343
0.83672148,,0.91283858,411.2,410.9,car,26,en-us,425.83343
0.83672148,,0.91283858,411.3,411.2,like,26,en-us,425.83343
0.83672148,,0.91283858,411.5,411.3,they,26,en-us,425.83343
0.83672148,,0.91283858,411.7,411.5,call,26,en-us,425.83343
0.83672148,,0.91283858,412.3,411.7,hit,26,en-us,425.83343
0.83672148,,0.91283858,412.7,412.4,or,26,en-us,425.83343
0.83672148,,0.91283858,414.3,413.2,humanitarians,26,en-us,425.83343
0.83672148,,0.53195542,414.7,414.3,few,26,en-us,425.83343
0.83672148,,0.53195542,415.1,414.7,minutes,26,en-us,425.83343
0.83672148,,0.51087856,415.4,415.1,rent,26,en-us,425.83343
0.83672148,,0.839297,415.7,415.4,with,26,en-us,425.83343
0.83672148,,0.73830891,416.0,415.7,us,26,en-us,425.83343
0.83672148,,0.70191479,416.7,416.3,that,26,en-us,425.83343
0.83672148,,0.67577899,417.4,417.0,the,26,en-us,425.83343
0.83672148,,0.72024775,418.4,417.9,government,26,en-us,425.83343
0.83672148,,0.70584524,418.7,418.4,only,26,en-us,425.83343
0.83672148,,0.72187668,419.4,418.7,give,26,en-us,425.83343
0.83672148,,0.72382379,420.2,419.9,this,26,en-us,425.83343
0.83672148,,0.91283858,420.8,420.2,result,26,en-us,425.83343
0.83672148,,0.65358198,421.1,420.8,to,26,en-us,425.83343
0.83672148,,0.90413642,421.6,421.1,Refugee,26,en-us,425.83343
0.83672148,,0.91283858,421.8,421.6,only,26,en-us,425.83343
0.83672148,,0.81697839,422.1,421.8,one,26,en-us,425.83343
0.83672148,,0.751324,422.5,422.1,years,26,en-us,425.83343
0.83672148,,0.76591581,422.9,422.7,to,26,en-us,425.83343
0.83672148,,0.91283858,423.3,422.9,guarantee,26,en-us,425.83343
0.83672148,,0.56603783,423.7,423.3,that,26,en-us,425.83343
0.83672148,,0.91283858,424.0,423.8,when,26,en-us,425.83343
0.83672148,,0.68926871,424.6,424.0,their,26,en-us,425.83343
0.83672148,,0.91283858,425.6,424.9,circumstances,26,en-us,425.83343
0.85133678, assess or for get for giving their refugees data to the other nations nationality and also they this is some car like they call hit or humanitarians humanitarian visas that the government only give this result to the refugee or 31 years to guarantee that when their circumstances,0.91283858,396.3,395.9,assess,26,en-us,425.853475
0.85133678,,0.91283858,397.3,396.7,or,26,en-us,425.853475
0.85133678,,0.91283858,397.9,397.3,for,26,en-us,425.853475
0.85133678,,0.91283858,398.4,397.9,get,26,en-us,425.853475
0.85133678,,0.91283858,399.1,398.8,for,26,en-us,425.853475
0.85133678,,0.91283858,399.8,399.1,giving,26,en-us,425.853475
0.85133678,,0.91283858,400.5,399.9,their,26,en-us,425.853475
0.85133678,,0.91283858,401.1,400.7,refugees,26,en-us,425.853475
0.85133678,,0.91283858,401.6,401.1,data,26,en-us,425.853475
0.85133678,,0.91283858,402.2,401.6,to,26,en-us,425.853475
0.85133678,,0.91283858,403.2,402.6,the,26,en-us,425.853475
0.85133678,,0.91283858,404.5,404.0,other,26,en-us,425.853475
0.85133678,,0.91283858,405.1,404.5,nations,26,en-us,425.853475
0.85133678,,0.91283858,406.1,405.2,nationality,26,en-us,425.853475
0.85133678,,0.91283858,407.5,406.9,and,26,en-us,425.853475
0.85133678,,0.91283858,408.5,407.8,also,26,en-us,425.853475
0.85133678,,0.91283858,409.7,409.2,they,26,en-us,425.853475
0.85133678,,0.91283858,410.6,410.3,this,26,en-us,425.853475
0.85133678,,0.91283858,410.7,410.6,is,26,en-us,425.853475
0.85133678,,0.91283858,410.9,410.7,some,26,en-us,425.853475
0.85133678,,0.91283858,411.2,410.9,car,26,en-us,425.853475
0.85133678,,0.91283858,411.3,411.2,like,26,en-us,425.853475
0.85133678,,0.91283858,411.5,411.3,they,26,en-us,425.853475
0.85133678,,0.65992284,411.8,411.5,call,26,en-us,425.853475
0.85133678,,0.73844808,412.3,411.8,hit,26,en-us,425.853475
0.85133678,,0.74518579,412.6,412.3,or,26,en-us,425.853475
0.85133678,,0.91283858,414.2,413.2,humanitarians,26,en-us,425.853475
0.85133678,,0.91283858,415.4,414.2,humanitarian,26,en-us,425.853475
0.85133678,,0.71782798,416.0,415.4,visas,26,en-us,425.853475
0.85133678,,0.67294908,416.7,416.3,that,26,en-us,425.853475
0.85133678,,0.70629835,417.4,417.0,the,26,en-us,425.853475
0.85133678,,0.91283858,418.4,417.9,government,26,en-us,425.853475
0.85133678,,0.72121441,418.7,418.4,only,26,en-us,425.853475
0.85133678,,0.75997096,419.3,418.7,give,26,en-us,425.853475
0.85133678,,0.74588633,420.2,419.9,this,26,en-us,425.853475
0.85133678,,0.91283858,420.8,420.2,result,26,en-us,425.853475
0.85133678,,0.91283858,420.9,420.8,to,26,en-us,425.853475
0.85133678,,0.57358807,421.1,420.9,the,26,en-us,425.853475
0.85133678,,0.91283858,421.6,421.1,refugee,26,en-us,425.853475
0.85133678,,0.91283858,421.7,421.6,or,26,en-us,425.853475
0.85133678,,0.8630451,422.1,421.7,31,26,en-us,425.853475
0.85133678,,0.73035651,422.5,422.1,years,26,en-us,425.853475
0.85133678,,0.91283858,422.9,422.8,to,26,en-us,425.853475
0.85133678,,0.87902588,423.4,422.9,guarantee,26,en-us,425.853475
0.85133678,,0.53953701,423.7,423.4,that,26,en-us,425.853475
0.85133678,,0.91283858,424.1,423.8,when,26,en-us,425.853475
0.85133678,,0.68724215,424.6,424.1,their,26,en-us,425.853475
0.85133678,,0.91283858,425.6,424.9,circumstances,26,en-us,425.853475
0.76231641, so situation they're in their their home country is becoming Wheels good get better and they can guarantee that they will leave career,0.83011204,425.9,425.8,so,26,en-us,435.375018
0.76231641,,0.91283858,426.7,425.9,situation,26,en-us,435.375018
0.76231641,,0.87323314,426.9,426.7,they're,26,en-us,435.375018
0.76231641,,0.79618955,427.4,426.9,in,26,en-us,435.375018
0.76231641,,0.88266295,427.8,427.4,their,26,en-us,435.375018
0.76231641,,0.76385689,428.1,427.8,their,26,en-us,435.375018
0.76231641,,0.78376865,428.3,428.1,home,26,en-us,435.375018
0.76231641,,0.88499045,428.7,428.3,country,26,en-us,435.375018
0.76231641,,0.76047397,429.0,428.7,is,26,en-us,435.375018
0.76231641,,0.72871715,430.2,429.5,becoming,26,en-us,435.375018
0.76231641,,0.86399221,430.8,430.2,Wheels,26,en-us,435.375018
0.76231641,,0.48927769,431.1,430.9,good,26,en-us,435.375018
0.76231641,,0.83981436,431.3,431.1,get,26,en-us,435.375018
0.76231641,,0.70859253,431.6,431.3,better,26,en-us,435.375018
0.76231641,,0.66410542,432.2,431.6,and,26,en-us,435.375018
0.76231641,,0.91283858,432.6,432.4,they,26,en-us,435.375018
0.76231641,,0.54034144,433.1,432.6,can,26,en-us,435.375018
0.76231641,,0.91283858,433.8,433.4,guarantee,26,en-us,435.375018
0.76231641,,0.51521903,434.0,433.8,that,26,en-us,435.375018
0.76231641,,0.91283858,434.2,434.0,they,26,en-us,435.375018
0.76231641,,0.73942065,434.3,434.2,will,26,en-us,435.375018
0.76231641,,0.49799201,434.5,434.3,leave,26,en-us,435.375018
0.76231641,,0.71916348,435.0,434.5,career,26,en-us,435.375018
0.77742881, so situation the in their their home country is becoming Wheels good get better and they can guarantee that they will lead career right that I think like it's just like 2% that Korean government us proof about the Visa order represent us but we just still have don't know or just not being currently like,0.75541109,425.9,425.8,so,26,en-us,455.690982
0.77742881,,0.91283858,426.7,425.9,situation,26,en-us,455.690982
0.77742881,,0.72702563,426.9,426.7,the,26,en-us,455.690982
0.77742881,,0.72567415,427.4,426.9,in,26,en-us,455.690982
0.77742881,,0.88762921,427.8,427.4,their,26,en-us,455.690982
0.77742881,,0.81155527,428.1,427.8,their,26,en-us,455.690982
0.77742881,,0.76178789,428.3,428.1,home,26,en-us,455.690982
0.77742881,,0.84330738,428.7,428.3,country,26,en-us,455.690982
0.77742881,,0.74518907,429.1,428.7,is,26,en-us,455.690982
0.77742881,,0.72172695,430.2,429.4,becoming,26,en-us,455.690982
0.77742881,,0.77435613,430.8,430.2,Wheels,26,en-us,455.690982
0.77742881,,0.9072144,431.1,430.9,good,26,en-us,455.690982
0.77742881,,0.91283858,431.3,431.1,get,26,en-us,455.690982
0.77742881,,0.91283858,431.7,431.3,better,26,en-us,455.690982
0.77742881,,0.77630293,432.2,431.7,and,26,en-us,455.690982
0.77742881,,0.91283858,432.6,432.4,they,26,en-us,455.690982
0.77742881,,0.70665359,433.1,432.6,can,26,en-us,455.690982
0.77742881,,0.91283858,433.8,433.4,guarantee,26,en-us,455.690982
0.77742881,,0.71351397,434.0,433.8,that,26,en-us,455.690982
0.77742881,,0.91283858,434.2,434.0,they,26,en-us,455.690982
0.77742881,,0.7658121,434.3,434.2,will,26,en-us,455.690982
0.77742881,,0.91283858,434.5,434.3,lead,26,en-us,455.690982
0.77742881,,0.79785842,435.1,434.5,career,26,en-us,455.690982
0.77742881,,0.91035521,439.1,438.5,right,26,en-us,455.690982
0.77742881,,0.72058356,439.7,439.1,that,26,en-us,455.690982
0.77742881,,0.80712944,440.8,440.7,I,26,en-us,455.690982
0.77742881,,0.91283858,441.1,440.8,think,26,en-us,455.690982
0.77742881,,0.7214939,441.5,441.1,like,26,en-us,455.690982
0.77742881,,0.91283858,441.8,441.5,it's,26,en-us,455.690982
0.77742881,,0.76839018,442.2,441.8,just,26,en-us,455.690982
0.77742881,,0.72095358,442.6,442.2,like,26,en-us,455.690982
0.77742881,,0.71971166,443.8,442.8,2%,26,en-us,455.690982
0.77742881,,0.72540402,444.1,443.8,that,26,en-us,455.690982
0.77742881,,0.91283858,444.4,444.1,Korean,26,en-us,455.690982
0.77742881,,0.72173387,444.9,444.4,government,26,en-us,455.690982
0.77742881,,0.4686369,445.3,444.9,us,26,en-us,455.690982
0.77742881,,0.91283858,447.9,447.5,proof,26,en-us,455.690982
0.77742881,,0.72551113,448.2,447.9,about,26,en-us,455.690982
0.77742881,,0.91283858,448.3,448.2,the,26,en-us,455.690982
0.77742881,,0.64429057,448.9,448.3,Visa,26,en-us,455.690982
0.77742881,,0.91283858,449.3,448.9,order,26,en-us,455.690982
0.77742881,,0.86773157,450.1,449.3,represent,26,en-us,455.690982
0.77742881,,0.73890859,450.4,450.1,us,26,en-us,455.690982
0.77742881,,0.53429651,451.2,450.7,but,26,en-us,455.690982
0.77742881,,0.91283858,451.6,451.5,we,26,en-us,455.690982
0.77742881,,0.46840915,451.8,451.6,just,26,en-us,455.690982
0.77742881,,0.73263788,452.1,451.8,still,26,en-us,455.690982
0.77742881,,0.56400353,452.4,452.1,have,26,en-us,455.690982
0.77742881,,0.91283858,452.7,452.4,don't,26,en-us,455.690982
0.77742881,,0.60371506,453.2,452.7,know,26,en-us,455.690982
0.77742881,,0.91283858,453.4,453.3,or,26,en-us,455.690982
0.77742881,,0.49001721,453.8,453.4,just,26,en-us,455.690982
0.77742881,,0.77113515,454.2,454.0,not,26,en-us,455.690982
0.77742881,,0.66914916,454.3,454.2,being,26,en-us,455.690982
0.77742881,,0.71855384,454.8,454.3,currently,26,en-us,455.690982
0.77742881,,0.69683099,455.3,454.8,like,26,en-us,455.690982
0.74293816, you mean that how to guarantee the yeah is like is the big question for our Korean actually the refugee,0.91283858,523.6,523.4,you,26,en-us,535.341187
0.74293816,,0.91283858,523.8,523.6,mean,26,en-us,535.341187
0.74293816,,0.91283858,524.0,523.8,that,26,en-us,535.341187
0.74293816,,0.91283858,524.2,524.0,how,26,en-us,535.341187
0.74293816,,0.91283858,524.5,524.2,to,26,en-us,535.341187
0.74293816,,0.67707539,525.1,524.5,guarantee,26,en-us,535.341187
0.74293816,,0.67707539,525.4,525.1,the,26,en-us,535.341187
0.74293816,,0.74877185,527.2,526.8,yeah,26,en-us,535.341187
0.74293816,,0.74993938,528.0,527.9,is,26,en-us,535.341187
0.74293816,,0.89347625,528.2,528.0,like,26,en-us,535.341187
0.74293816,,0.38340199,529.6,529.4,is,26,en-us,535.341187
0.74293816,,0.91283858,529.7,529.6,the,26,en-us,535.341187
0.74293816,,0.70282871,529.8,529.7,big,26,en-us,535.341187
0.74293816,,0.59323275,530.6,529.8,question,26,en-us,535.341187
0.74293816,,0.54404533,531.2,530.9,for,26,en-us,535.341187
0.74293816,,0.91283858,531.3,531.2,our,26,en-us,535.341187
0.74293816,,0.72259092,532.1,531.3,Korean,26,en-us,535.341187
0.74293816,,0.7193585,533.2,532.7,actually,26,en-us,535.341187
0.74293816,,0.38340199,533.9,533.2,the,26,en-us,535.341187
0.74293816,,0.6736955,534.8,533.9,refugee,26,en-us,535.341187
0.82167536, under the laws of the Korean yeah I think if they do something wrong or cause sometimes so they could give penalty or punishment from the law as well,0.91283858,536.5,536.2,under,26,en-us,548.641278
0.82167536,,0.91283858,536.6,536.5,the,26,en-us,548.641278
0.82167536,,0.91283858,537.0,536.6,laws,26,en-us,548.641278
0.82167536,,0.91283858,537.2,537.0,of,26,en-us,548.641278
0.82167536,,0.91283858,537.5,537.2,the,26,en-us,548.641278
0.82167536,,0.91283858,538.1,537.5,Korean,26,en-us,548.641278
0.82167536,,0.91283858,539.7,539.4,yeah,26,en-us,548.641278
0.82167536,,0.91283858,539.8,539.7,I,26,en-us,548.641278
0.82167536,,0.91283858,540.3,539.8,think,26,en-us,548.641278
0.82167536,,0.91283858,540.6,540.4,if,26,en-us,548.641278
0.82167536,,0.91283858,540.8,540.6,they,26,en-us,548.641278
0.82167536,,0.91283858,541.0,540.8,do,26,en-us,548.641278
0.82167536,,0.91283858,541.4,541.0,something,26,en-us,548.641278
0.82167536,,0.91283858,541.7,541.4,wrong,26,en-us,548.641278
0.82167536,,0.91283858,542.1,541.7,or,26,en-us,548.641278
0.82167536,,0.91283858,542.8,542.5,cause,26,en-us,548.641278
0.82167536,,0.91283858,543.9,542.8,sometimes,26,en-us,548.641278
0.82167536,,0.91283858,544.3,544.2,so,26,en-us,548.641278
0.82167536,,0.91283858,544.6,544.3,they,26,en-us,548.641278
0.82167536,,0.43853483,544.7,544.6,could,26,en-us,548.641278
0.82167536,,0.59761518,545.2,544.7,give,26,en-us,548.641278
0.82167536,,0.74702847,545.9,545.5,penalty,26,en-us,548.641278
0.82167536,,0.7658959,546.1,545.9,or,26,en-us,548.641278
0.82167536,,0.49262536,547.0,546.1,punishment,26,en-us,548.641278
0.82167536,,0.71101838,547.3,547.0,from,26,en-us,548.641278
0.82167536,,0.56689376,547.5,547.3,the,26,en-us,548.641278
0.82167536,,0.72185576,547.7,547.5,law,26,en-us,548.641278
0.82167536,,0.7658959,547.9,547.7,as,26,en-us,548.641278
0.82167536,,0.67728537,548.3,547.9,well,26,en-us,548.641278
0.83126974, you mean that how to garden theater yeah the big question or Korean actually rigidity under the laws of the Korean yeah I think if they do something wrong or cause some clams so they will give penalty or punishment from the law as well,0.91283858,523.6,523.4,you,26,en-us,548.681369
0.83126974,,0.91283858,523.7,523.6,mean,26,en-us,548.681369
0.83126974,,0.91283858,524.0,523.7,that,26,en-us,548.681369
0.83126974,,0.91283858,524.2,524.0,how,26,en-us,548.681369
0.83126974,,0.91283858,524.5,524.2,to,26,en-us,548.681369
0.83126974,,0.91283858,524.8,524.5,garden,26,en-us,548.681369
0.83126974,,0.91283858,525.4,524.8,theater,26,en-us,548.681369
0.83126974,,0.91283858,527.3,526.8,yeah,26,en-us,548.681369
0.83126974,,0.91283858,529.6,529.6,the,26,en-us,548.681369
0.83126974,,0.91283858,529.8,529.6,big,26,en-us,548.681369
0.83126974,,0.91283858,530.5,529.8,question,26,en-us,548.681369
0.83126974,,0.91283858,531.3,530.9,or,26,en-us,548.681369
0.83126974,,0.91283858,532.1,531.3,Korean,26,en-us,548.681369
0.83126974,,0.91283858,533.0,532.6,actually,26,en-us,548.681369
0.83126974,,0.648157,534.7,533.7,rigidity,26,en-us,548.681369
0.83126974,,0.90150779,536.4,536.1,under,26,en-us,548.681369
0.83126974,,0.91283858,536.5,536.4,the,26,en-us,548.681369
0.83126974,,0.80532563,537.0,536.5,laws,26,en-us,548.681369
0.83126974,,0.71798164,537.2,537.0,of,26,en-us,548.681369
0.83126974,,0.70712817,537.4,537.2,the,26,en-us,548.681369
0.83126974,,0.85957712,538.0,537.4,Korean,26,en-us,548.681369
0.83126974,,0.72003406,539.7,539.4,yeah,26,en-us,548.681369
0.83126974,,0.74912149,539.8,539.7,I,26,en-us,548.681369
0.83126974,,0.71608406,540.3,539.8,think,26,en-us,548.681369
0.83126974,,0.91283858,540.5,540.3,if,26,en-us,548.681369
0.83126974,,0.737436,540.8,540.5,they,26,en-us,548.681369
0.83126974,,0.91283858,541.0,540.8,do,26,en-us,548.681369
0.83126974,,0.77143443,541.3,541.0,something,26,en-us,548.681369
0.83126974,,0.69743359,541.7,541.3,wrong,26,en-us,548.681369
0.83126974,,0.70712817,542.0,541.7,or,26,en-us,548.681369
0.83126974,,0.91283858,542.8,542.5,cause,26,en-us,548.681369
0.83126974,,0.77143455,543.0,542.8,some,26,en-us,548.681369
0.83126974,,0.90150768,543.9,543.0,clams,26,en-us,548.681369
0.83126974,,0.91283858,544.3,544.1,so,26,en-us,548.681369
0.83126974,,0.87172294,544.5,544.3,they,26,en-us,548.681369
0.83126974,,0.73025864,544.8,544.5,will,26,en-us,548.681369
0.83126974,,0.72303522,545.1,544.8,give,26,en-us,548.681369
0.83126974,,0.90166086,545.9,545.4,penalty,26,en-us,548.681369
0.83126974,,0.83993906,546.1,545.9,or,26,en-us,548.681369
0.83126974,,0.666417,547.0,546.1,punishment,26,en-us,548.681369
0.83126974,,0.74685735,547.3,547.0,from,26,en-us,548.681369
0.83126974,,0.70524132,547.4,547.3,the,26,en-us,548.681369
0.83126974,,0.88278544,547.7,547.4,law,26,en-us,548.681369
0.83126974,,0.86897707,547.9,547.7,as,26,en-us,548.681369
0.83126974,,0.71501976,548.2,547.9,well,26,en-us,548.681369
0.83917361, so in this case I think is,0.91283858,549.7,549.4,so,26,en-us,551.798422
0.83917361,,0.91283858,549.9,549.7,in,26,en-us,551.798422
0.83917361,,0.88527888,550.2,549.9,this,26,en-us,551.798422
0.83917361,,0.90505087,550.7,550.2,case,26,en-us,551.798422
0.83917361,,0.74133587,550.8,550.7,I,26,en-us,551.798422
0.83917361,,0.74337238,551.1,550.8,think,26,en-us,551.798422
0.83917361,,0.77349973,551.4,551.1,is,26,en-us,551.798422
0.75162745, so in this case I think is,0.91283858,549.7,549.3,so,26,en-us,551.838511
0.75162745,,0.91283858,549.8,549.7,in,26,en-us,551.838511
0.75162745,,0.56849939,550.2,549.8,this,26,en-us,551.838511
0.75162745,,0.7331453,550.6,550.2,case,26,en-us,551.838511
0.75162745,,0.74692899,550.7,550.6,I,26,en-us,551.838511
0.75162745,,0.65819073,551.0,550.7,think,26,en-us,551.838511
0.75162745,,0.72895116,551.3,551.0,is,26,en-us,551.838511
0.70794046, not only for leadership for everyone that you grabbed and empty and you made I think that restoration because the some Koreans have Instinct awesome fear with agricultural or xenophobia that you have received that yet I think there's some kind of more emotional than rational questions they are have some fear of you insecure that they are happier that,0.91283858,553.0,552.6,not,26,en-us,582.31747
0.70794046,,0.91283858,553.4,553.0,only,26,en-us,582.31747
0.70794046,,0.91283858,553.8,553.4,for,26,en-us,582.31747
0.70794046,,0.91283858,554.3,553.8,leadership,26,en-us,582.31747
0.70794046,,0.91283858,554.5,554.3,for,26,en-us,582.31747
0.70794046,,0.91283858,555.1,554.5,everyone,26,en-us,582.31747
0.70794046,,0.91283858,555.6,555.1,that,26,en-us,582.31747
0.70794046,,0.91283858,556.0,555.9,you,26,en-us,582.31747
0.70794046,,0.42253825,556.4,556.0,grabbed,26,en-us,582.31747
0.70794046,,0.61330575,557.1,556.6,and,26,en-us,582.31747
0.70794046,,0.71613395,557.8,557.2,empty,26,en-us,582.31747
0.70794046,,0.77274978,558.1,557.9,and,26,en-us,582.31747
0.70794046,,0.91283858,558.3,558.1,you,26,en-us,582.31747
0.70794046,,0.91283858,558.6,558.3,made,26,en-us,582.31747
0.70794046,,0.91283858,558.6,558.6,I,26,en-us,582.31747
0.70794046,,0.61348468,559.2,558.6,think,26,en-us,582.31747
0.70794046,,0.68862045,559.9,559.5,that,26,en-us,582.31747
0.70794046,,0.35312527,560.4,559.9,restoration,26,en-us,582.31747
0.70794046,,0.70057601,561.0,560.4,because,26,en-us,582.31747
0.70794046,,0.61600763,561.8,561.5,the,26,en-us,582.31747
0.70794046,,0.77174211,562.3,562.0,some,26,en-us,582.31747
0.70794046,,0.91283858,562.8,562.3,Koreans,26,en-us,582.31747
0.70794046,,0.6318866,563.5,562.8,have,26,en-us,582.31747
0.70794046,,0.91283858,565.0,564.6,Instinct,26,en-us,582.31747
0.70794046,,0.79100084,565.4,565.0,awesome,26,en-us,582.31747
0.70794046,,0.91283858,565.7,565.4,fear,26,en-us,582.31747
0.70794046,,0.54497701,566.1,565.7,with,26,en-us,582.31747
0.70794046,,0.4805977,567.2,566.3,agricultural,26,en-us,582.31747
0.70794046,,0.52590674,567.7,567.2,or,26,en-us,582.31747
0.70794046,,0.6623587,568.6,568.0,xenophobia,26,en-us,582.31747
0.70794046,,0.49596435,568.8,568.6,that,26,en-us,582.31747
0.70794046,,0.68329471,569.1,568.8,you,26,en-us,582.31747
0.70794046,,0.91283858,569.2,569.1,have,26,en-us,582.31747
0.70794046,,0.71601367,569.7,569.2,received,26,en-us,582.31747
0.70794046,,0.42161354,570.0,569.7,that,26,en-us,582.31747
0.70794046,,0.56782436,570.3,570.0,yet,26,en-us,582.31747
0.70794046,,0.91283858,570.8,570.7,I,26,en-us,582.31747
0.70794046,,0.72759175,571.0,570.8,think,26,en-us,582.31747
0.70794046,,0.71640116,571.2,571.0,there's,26,en-us,582.31747
0.70794046,,0.7152378,571.3,571.2,some,26,en-us,582.31747
0.70794046,,0.58099484,571.6,571.3,kind,26,en-us,582.31747
0.70794046,,0.36519864,571.9,571.6,of,26,en-us,582.31747
0.70794046,,0.91283858,572.3,572.1,more,26,en-us,582.31747
0.70794046,,0.91283858,572.9,572.3,emotional,26,en-us,582.31747
0.70794046,,0.35370833,573.3,572.9,than,26,en-us,582.31747
0.70794046,,0.4216134,574.0,573.3,rational,26,en-us,582.31747
0.70794046,,0.34871554,574.8,574.4,questions,26,en-us,582.31747
0.70794046,,0.91283858,577.8,577.7,they,26,en-us,582.31747
0.70794046,,0.4036116,578.1,577.8,are,26,en-us,582.31747
0.70794046,,0.91283858,578.3,578.1,have,26,en-us,582.31747
0.70794046,,0.91283858,578.5,578.3,some,26,en-us,582.31747
0.70794046,,0.75646257,578.8,578.5,fear,26,en-us,582.31747
0.70794046,,0.69552344,579.0,578.8,of,26,en-us,582.31747
0.70794046,,0.69552344,579.2,579.0,you,26,en-us,582.31747
0.70794046,,0.63147897,579.8,579.2,insecure,26,en-us,582.31747
0.70794046,,0.46380633,580.3,579.8,that,26,en-us,582.31747
0.70794046,,0.53217888,580.9,580.7,they,26,en-us,582.31747
0.70794046,,0.59811002,581.2,580.9,are,26,en-us,582.31747
0.70794046,,0.91283858,582.0,581.5,happier,26,en-us,582.31747
0.70794046,,0.59811008,582.1,582.0,that,26,en-us,582.31747
0.73287845, not only for a little edgy for everyone that you have and I'm too and you mean I think that race question because the some Koreans have Instinct often fear with other cultural or xenophobia that you have received that yeah I think there's some kind of more emotional than rational equations yeah because they are have some fear of you insecure that they are happier that,0.91283858,553.0,552.6,not,26,en-us,582.327492
0.73287845,,0.91283858,553.3,553.0,only,26,en-us,582.327492
0.73287845,,0.91283858,553.7,553.3,for,26,en-us,582.327492
0.73287845,,0.91283858,553.7,553.7,a,26,en-us,582.327492
0.73287845,,0.91283858,553.9,553.7,little,26,en-us,582.327492
0.73287845,,0.91283858,554.2,553.9,edgy,26,en-us,582.327492
0.73287845,,0.91283858,554.5,554.2,for,26,en-us,582.327492
0.73287845,,0.91283858,555.0,554.5,everyone,26,en-us,582.327492
0.73287845,,0.91283858,555.5,555.0,that,26,en-us,582.327492
0.73287845,,0.91283858,556.0,555.8,you,26,en-us,582.327492
0.73287845,,0.91283858,556.3,556.0,have,26,en-us,582.327492
0.73287845,,0.91283858,557.1,556.5,and,26,en-us,582.327492
0.73287845,,0.91283858,557.5,557.2,I'm,26,en-us,582.327492
0.73287845,,0.36188599,557.6,557.5,too,26,en-us,582.327492
0.73287845,,0.91283858,558.1,557.8,and,26,en-us,582.327492
0.73287845,,0.91283858,558.2,558.1,you,26,en-us,582.327492
0.73287845,,0.76883632,558.5,558.2,mean,26,en-us,582.327492
0.73287845,,0.91283858,558.6,558.5,I,26,en-us,582.327492
0.73287845,,0.48239002,559.1,558.6,think,26,en-us,582.327492
0.73287845,,0.42500335,559.8,559.5,that,26,en-us,582.327492
0.73287845,,0.91283858,560.0,559.8,race,26,en-us,582.327492
0.73287845,,0.53564841,560.4,560.0,question,26,en-us,582.327492
0.73287845,,0.7331512,561.0,560.4,because,26,en-us,582.327492
0.73287845,,0.58243442,561.8,561.4,the,26,en-us,582.327492
0.73287845,,0.78015971,562.3,562.0,some,26,en-us,582.327492
0.73287845,,0.91283858,562.8,562.3,Koreans,26,en-us,582.327492
0.73287845,,0.66044724,563.5,562.8,have,26,en-us,582.327492
0.73287845,,0.91283858,565.0,564.5,Instinct,26,en-us,582.327492
0.73287845,,0.80273294,565.3,565.0,often,26,en-us,582.327492
0.73287845,,0.91283858,565.6,565.3,fear,26,en-us,582.327492
0.73287845,,0.60358834,566.0,565.6,with,26,en-us,582.327492
0.73287845,,0.70074296,566.6,566.2,other,26,en-us,582.327492
0.73287845,,0.87603366,567.1,566.6,cultural,26,en-us,582.327492
0.73287845,,0.5800916,567.7,567.1,or,26,en-us,582.327492
